case,method,tau,n,epochs,rep,n_train,n_val,data_seed,fit_seed,data_sha256,epochs_run,optimizer_updates,projection_1_epochs_run,projection_2_epochs_run,projection_1_seed,projection_2_seed,density_zero,last_epoch_train_loss,last_epoch_validation_loss,training_loss,theta_hat_1,theta_0_1,estimated_se_1,theta_error_1,root_n_train_error_1,T_1,ci_lower_1,ci_upper_1,covered_1,theta_hat_2,theta_0_2,estimated_se_2,theta_error_2,root_n_train_error_2,T_2,ci_lower_2,ci_upper_2,covered_2
3,DPLQR,0.5,4000,200,9,3200,800,54260913,54760913,805396dcb118f6bac808588b15f7f8479a78e8cdc84577f1744d630d1bee00a6,200,5000,200,200,55260913,55260914,0.4802898571196476,0.4580376577377319,0.6198509931564331,0.49292995272689927,0.8196360468864441,1.0,0.07916594795046307,-0.1803639531135559,-10.202925946256633,-2.2783021966264587,0.664473640101564,0.9747984536713242,False,-0.980279266834259,-1.0,0.06215220054297975,0.019720733165740967,1.115573132117271,0.317297424603713,-1.10209534145841,-0.8584631922101079,True
3,DPLQR,0.5,4000,200,10,3200,800,54260914,54760914,cc7165bfb6b8d671e46324854ef2da93395365dc7fe39779e651ebe869c52fd2,200,5000,200,200,55260914,55260915,0.474681727973841,0.4642112565040588,0.6037612557411194,0.5026397378480623,0.9719597697257996,1.0,0.0846304170509352,-0.02804023027420044,-1.5861949578335566,-0.3313256775908867,0.8060872003093621,1.1378323391422371,True,-0.878229558467865,-1.0,0.06312068320601237,0.12177044153213501,6.888376396436214,1.9291686234558394,-1.0019438242312115,-0.7545152927045186,True
3,DPLQR,0.5,4000,200,11,3200,800,54260915,54760915,f2656714852ffcd66356cf22805f17c766330e98ff063a21ff7ecd5bbd61f291,200,5000,200,200,55260915,55260916,0.451536087877871,0.47075257539749144,0.5886715650558472,0.5018746821705995,1.029862403869629,1.0,0.08358076958087168,0.029862403869628906,1.6892726622996799,0.35728797448717464,0.8660471056909795,1.1936777020482783,True,-0.9419357776641846,-1.0,0.06226215401022547,0.05806422233581543,3.284608428638279,0.9325765107047115,-1.0639673571241126,-0.8199041982042565,True
3,DPLQR,0.5,4000,200,12,3200,800,54260916,54760916,5e835661b7802d2b33d3e71f6a89987875a8cab96e48762c043c83824aa80444,200,5000,200,200,55260916,55260917,0.4650499728988592,0.45901081800460813,0.5842005014419556,0.4978890127234364,0.9606085419654846,1.0,0.08973650605009031,-0.03939145803451538,-2.2283173677624912,-0.4389680384093329,0.784728222008847,1.1364888619221223,True,-1.020280122756958,-1.0,0.06508679557298186,-0.020280122756958008,-1.1472169859792503,-0.3115858228758227,-1.1478478979491236,-0.8927123475647926,True
3,DPLQR,0.5,4000,200,13,3200,800,54260917,54760917,21f7bc4a451237bcf344166d6828f69a4284f2b5654fab1d6a3ebbcc0eda925b,200,5000,200,200,55260917,55260918,0.4706104642383748,0.4645015227794647,0.6199595332145691,0.49602550538431706,0.9158735275268555,1.0,0.09186196874393475,-0.08412647247314453,-4.758911933045114,-0.9157921784546887,0.7358273772397992,1.0959196778139118,True,-0.9946056604385376,-1.0,0.065962654557391,0.005394339561462402,0.30514992671463453,0.08177869125580811,-1.1238900876956808,-0.8653212331813944,True
3,DPLQR,0.5,4000,200,14,3200,800,54260918,54760918,e5fcb84aadfc0f061be11c3e5d013206273325742af68ec37b6cc844dc57152f,200,5000,200,200,55260918,55260919,0.5027863889064231,0.4673248028755188,0.6662994623184204,0.4977007040781398,0.9250154495239258,1.0,0.07245719026707143,-0.07498455047607422,-4.241766730068563,-1.0348807371592403,0.7830019661794997,1.067028932868352,True,-1.0254557132720947,-1.0,0.059895461519038636,-0.025455713272094727,-1.4399925979710864,-0.4250023729093942,-1.1428486606868151,-0.9080627658573743,True
3,DPLQR,0.5,4000,200,15,3200,800,54260919,54760919,fb215bf8554ad7ed43746af15fd86b04d12edb4db6ae3e60d4b4019912c23926,200,5000,200,200,55260919,55260920,0.497887975534694,0.47659711718559267,0.621073305606842,0.49153774987001364,0.9549877047538757,1.0,0.07249526924408875,-0.04501229524612427,-2.5462799364244373,-0.6208997596045835,0.8128995879859275,1.097075821521824,True,-0.9020850658416748,-1.0,0.05859574871453231,0.0979149341583252,5.538905113822885,1.67102454199107,-1.0169306229693174,-0.7872395087140323,True
3,DPLQR,0.5,4000,200,16,3200,800,54260920,54760920,68eb806288a5f1fc4e2c948248ea1f5e2754e229e670d2bff23e384e599289d2,200,5000,200,200,55260920,55260921,0.4811371764995891,0.4264438474178314,0.6612314581871033,0.4624194202376679,1.1099605560302734,1.0,0.0743237402865304,0.10996055603027344,6.220308386563973,1.4794809250228418,0.9642887018723652,1.2556324101881817,True,-0.9912906885147095,-1.0,0.059746762930890596,0.008709311485290527,0.49267305685718515,0.1457704327072018,-1.1083921920521078,-0.8741891849773111,True
3,DPLQR,0.5,4000,200,17,3200,800,54260921,54760921,f3168020be1cd9c83fbc89536ad4f1b77beed2b47409679b4e53280ed9e7c1ff,200,5000,200,200,55260921,55260922,0.4930023107889196,0.4591687285900116,0.6155065894126892,0.4794203668522579,1.0078879594802856,1.0,0.0795135452312467,0.007887959480285645,0.4462103710587756,0.09920271391931205,0.8520442745439456,1.1637316444166257,True,-1.0642660856246948,-1.0,0.05588820754433418,-0.06426608562469482,-3.635438795642961,-1.1499042185905635,-1.1738049595720896,-0.9547272116773001,True
3,DPLQR,0.5,4000,200,18,3200,800,54260922,54760922,c91fc43cbf22639dbe5caa75431d1f8cb0b876a62ad629cd7d197d73f498e757,200,5000,200,200,55260922,55260923,0.4795227980118416,0.4535542559623718,0.640428900718689,0.4816290522743188,0.9473966360092163,1.0,0.08135816163190361,-0.05260336399078369,-2.975695631288592,-0.6465652976376487,0.7879375693622968,1.1068557026561359,True,-0.994340717792511,-1.0,0.06150078642361162,0.005659282207489014,0.32013734604510846,0.09201967221213093,-1.1148800442036797,-0.8738013913813423,True
3,DPLQR,0.5,4000,200,19,3200,800,54260923,54760923,80748d6603ea6ed84c654885d93fa056afb41f30358ca1bd66a032c483742c83,200,5000,200,200,55260923,55260924,0.49167085212414313,0.4725037324428558,0.6339684724807739,0.4908320324078588,0.9931048154830933,1.0,0.08964566712092395,-0.006895184516906738,-0.3900505383549795,-0.07691598198054295,0.8174025365560158,1.1688070944101707,True,-1.0364925861358643,-1.0,0.060540072549327105,-0.03649258613586426,-2.0643324095763047,-0.6027839842136078,-1.1551489479539874,-0.9178362243177411,True
3,DPLQR,0.5,4000,200,20,3200,800,54260924,54760924,23e1d8ea2410df2032ead620f393d7013f92963047c3830b83ef1697dd6ec3e8,200,5000,200,200,55260924,55260925,0.5233018682499346,0.4411388039588928,0.6251351237297058,0.4634915671116444,1.0452791452407837,1.0,0.0716550471399473,0.04527914524078369,2.561375251687099,0.6319044791408812,0.9048378335359671,1.1857204569456001,True,-1.0114060640335083,-1.0,0.05582409004936704,-0.0114060640335083,-0.6452244179793363,-0.20432153974066664,-1.1208192699999886,-0.9019928580670281,True
3,DPLQR,0.5,4000,500,1,3200,800,54260905,54760905,c3a056c775ee3842497d7a57ee38955574e4bc20ef6796562043c1d73971c8c3,500,12500,500,500,55260905,55260906,0.33535982650285534,0.4014133954048157,0.7027121782302856,0.5451392957157664,1.0889198780059814,1.0,0.12830233584020911,0.08891987800598145,5.030067897624802,0.6930495647150529,0.837451920626809,1.340387835385154,True,-0.9366295337677002,-1.0,0.10338097520402842,0.0633704662322998,3.5847749119849857,0.6129799618085868,-1.1392525218542242,-0.7340065456811762,True
3,DPLQR,0.5,4000,500,2,3200,800,54260906,54760906,99b2ec731bc067ce6ed8b96a3b16e990951bab24431053d661e868039557a80c,500,12500,500,500,55260906,55260907,0.3425108762538051,0.403975213766098,0.672177791595459,0.5663886326033827,0.99595046043396,1.0,0.12794841071056123,-0.004049539566040039,-0.22907655102641125,-0.03164978403053957,0.7451761835621211,1.2467247373057988,True,-0.8871449828147888,-1.0,0.10961570867360541,0.11285501718521118,6.384043835406975,1.0295514990579608,-1.1019878239548904,-0.6723021416746874,True
3,DPLQR,0.5,4000,500,3,3200,800,54260907,54760907,08944fb41319688ef827b3b760256f63c308f065b40a94df2b0aa104042cecd4,500,12500,500,500,55260907,55260908,0.3634030036068572,0.4285249710083008,0.6680459976196289,0.5530432268312798,0.9016073942184448,1.0,0.13283536487281478,-0.09839260578155518,-5.565926301340189,-0.7407109234484556,0.6412548631944908,1.1619599252423989,True,-1.0133752822875977,-1.0,0.09800970195677909,-0.013375282287597656,-0.7566202244675697,-0.13646896195537833,-1.2054707682583896,-0.8212797963168058,True
3,DPLQR,0.5,4000,500,4,3200,800,54260908,54760908,b3f1dda449174935f50e2c5664fd73a7fe58ecdcf81e2d34d7b0746ca0eceb96,500,12500,500,500,55260908,55260909,0.3327157772959493,0.4271851992607117,0.7059953808784485,0.564391048946517,0.8927903771400452,1.0,0.12440397777622755,-0.10720962285995483,-6.06469210661811,-0.8617861323759183,0.6489630611651178,1.1366176931149725,True,-1.0016885995864868,-1.0,0.10040373119334525,-0.0016885995864868164,-0.09552161746509023,-0.01681809596532939,-1.1984762966388842,-0.8049009025340893,True
3,DPLQR,0.5,4000,500,5,3200,800,54260909,54760909,4ad091b79a3d03863410bf7766342a76598a925102272dc11cc57e2db33bcbc2,500,12500,500,500,55260909,55260910,0.3725367430818341,0.4198825550079346,0.7209938764572144,0.5426340512023208,0.942517101764679,1.0,0.12312408877125627,-0.057482898235321045,-3.251723771556139,-0.4668696337896522,0.7011983221437041,1.1838358813856538,True,-1.028476595878601,-1.0,0.08899723248817262,-0.028476595878601074,-1.610879524069417,-0.31997170116930884,-1.2029079662791575,-0.8540452254780447,True
3,DPLQR,0.5,4000,500,6,3200,800,54260910,54760910,5fee524eedbed726fb4a7fd2846ec7fa7c502a49644247244b1dcd435df0f42c,500,12500,500,500,55260910,55260911,0.3838902011245947,0.4142289113998413,0.6631372570991516,0.5289457553778356,0.9965139627456665,1.0,0.12474566296936528,-0.003486037254333496,-0.19720004656065188,-0.027945157942601887,0.7520169560981387,1.2410109693931943,True,-1.05712890625,-1.0,0.10579445539931435,-0.05712890625,-3.2316989608916433,-0.5399990579314448,-1.2644822285966852,-0.8497755839033148,True
3,DPLQR,0.5,4000,500,7,3200,800,54260911,54760911,2004ec43f6226a470a3f16ec10af699106b7e0b5d03113c5536fa109f4309420,500,12500,500,500,55260911,55260912,0.3696396575590281,0.4078554677963257,0.687471330165863,0.5288847206846706,0.9980302453041077,1.0,0.1204579122987257,-0.001969754695892334,-0.1114261522191612,-0.0163522234305996,0.7619370755457209,1.2341234150624945,True,-1.1858030557632446,-1.0,0.09477658401769856,-0.18580305576324463,-10.5106080556298,-1.9604320802335289,-1.3715617470156682,-1.000044364510821,False
3,DPLQR,0.5,4000,500,8,3200,800,54260912,54760912,9e2abfb68635c02775e0c777af267309543c19fdf0df6fe7989b3bd0a5387f37,500,12500,500,500,55260912,55260913,0.3424389183882653,0.42388604283332826,0.6502069234848022,0.5881239530339509,0.9424938559532166,1.0,0.13486790342726984,-0.05750614404678345,-3.253038753229679,-0.42638865575451584,0.6781576225653416,1.2068300893410915,True,-0.9178940653800964,-1.0,0.10521670712519912,0.08210593461990356,4.64461305163145,0.7803507338640083,-1.1241150219173857,-0.7116731088428072,True
3,DPLQR,0.5,4000,500,9,3200,800,54260913,54760913,805396dcb118f6bac808588b15f7f8479a78e8cdc84577f1744d630d1bee00a6,500,12500,500,500,55260913,55260914,0.35618386576850175,0.41084426522254947,0.6777238845825195,0.5561662292318457,0.8503978252410889,1.0,0.13727596969895708,-0.14960217475891113,-8.462776980182483,-1.0897914258918375,0.5813418686883212,1.1194537817938566,True,-1.0371934175491333,-1.0,0.09662032101080933,-0.0371934175491333,-2.103977421159592,-0.3849440486227769,-1.2265657669050183,-0.8478210681932483,True
3,DPLQR,0.5,4000,500,10,3200,800,54260914,54760914,cc7165bfb6b8d671e46324854ef2da93395365dc7fe39779e651ebe869c52fd2,500,12500,500,500,55260914,55260915,0.3743524042504651,0.4209241545200348,0.6598453521728516,0.5477590157882817,1.0108720064163208,1.0,0.12948449581171487,0.0108720064163208,0.6150135569667274,0.08396376993373732,0.7570870580690322,1.2646569547636095,True,-0.883708119392395,-1.0,0.10066822708989259,0.11629188060760498,6.578462189965908,1.1551994504061456,-1.0810142188760838,-0.6864020199087061,True
3,DPLQR,0.5,4000,500,11,3200,800,54260915,54760915,f2656714852ffcd66356cf22805f17c766330e98ff063a21ff7ecd5bbd61f291,500,12500,500,500,55260915,55260916,0.3698557579633303,0.41908076524734494,0.6471386551856995,0.5347452641269378,1.0649518966674805,1.0,0.12832675891950113,0.06495189666748047,3.6742341267602687,0.5061446047135386,0.8134360709325041,1.3164677224024568,True,-0.9190523028373718,-1.0,0.08869988897623653,0.08094769716262817,4.579093246810355,0.9126020122112528,-1.0929008906634967,-0.7452037150112469,True
3,DPLQR,0.5,4000,500,12,3200,800,54260916,54760916,5e835661b7802d2b33d3e71f6a89987875a8cab96e48762c043c83824aa80444,500,12500,500,500,55260916,55260917,0.3129001086312935,0.4111181879043579,0.6202618479728699,0.6165488041314944,0.902101993560791,1.0,0.1558634083760622,-0.09789800643920898,-5.537947537424718,-0.6281012808535782,0.5966153266360505,1.2075886604855315,True,-1.0747711658477783,-1.0,0.11054327274472658,-0.07477116584777832,-4.229695872655044,-0.6763972514224774,-1.2914319991606307,-0.8581103325349261,True
3,DPLQR,0.5,4000,500,13,3200,800,54260917,54760917,21f7bc4a451237bcf344166d6828f69a4284f2b5654fab1d6a3ebbcc0eda925b,500,12500,500,500,55260917,55260918,0.3712611048159294,0.42170648217201234,0.6729069352149963,0.5399839295167156,0.9382573366165161,1.0,0.1251838451367647,-0.06174266338348389,-3.4926924773583843,-0.49321590430481954,0.6929015087022177,1.1836131645308146,True,-0.9834471344947815,-1.0,0.10346171841083929,0.016552865505218506,0.9363714757447115,0.1599902433428394,-1.1862283763586512,-0.7806658926309118,True
3,DPLQR,0.5,4000,500,14,3200,800,54260918,54760918,e5fcb84aadfc0f061be11c3e5d013206273325742af68ec37b6cc844dc57152f,500,12500,500,500,55260918,55260919,0.39598495402088474,0.41621772408485413,0.7176997065544128,0.5401715383801833,0.8608571290969849,1.0,0.11669936145714982,-0.13914287090301514,-7.871109405542908,-1.1923190424148655,0.6321305836221495,1.0895836745718201,True,-1.042121171951294,-1.0,0.09174517630828756,-0.042121171951293945,-2.382733305462764,-0.45911048020394984,-1.221938413270815,-0.8623039306317729,True
3,DPLQR,0.5,4000,500,15,3200,800,54260919,54760919,fb215bf8554ad7ed43746af15fd86b04d12edb4db6ae3e60d4b4019912c23926,500,12500,500,500,55260919,55260920,0.374982797718686,0.43167839884757997,0.6700862050056458,0.5411455483278986,1.0231059789657593,1.0,0.12256110220896996,0.023105978965759277,1.3070715530113692,0.18852620080360377,0.7828906327306457,1.2633213252008728,True,-0.9646625518798828,-1.0,0.09352131000450287,0.03533744812011719,1.9989879356450144,0.3778545030904268,-1.1479609512757138,-0.7813641524840518,True
3,DPLQR,0.5,4000,500,16,3200,800,54260920,54760920,68eb806288a5f1fc4e2c948248ea1f5e2754e229e670d2bff23e384e599289d2,500,12500,500,500,55260920,55260921,0.36031797462403964,0.38920836091041566,0.702881932258606,0.5329152660577227,1.083248496055603,1.0,0.11406269140197287,0.08324849605560303,4.709246086759877,0.7298486037141074,0.8596897289280298,1.3068072631831764,True,-1.0011240243911743,-1.0,0.09742637963299039,-0.0011240243911743164,-0.06358442153747518,-0.011537166785921508,-1.1920762196159622,-0.8101718291663865,True
3,DPLQR,0.5,4000,500,17,3200,800,54260921,54760921,f3168020be1cd9c83fbc89536ad4f1b77beed2b47409679b4e53280ed9e7c1ff,500,12500,500,500,55260921,55260922,0.37327124371438314,0.4303533113002777,0.6615064740180969,0.538928889180076,0.9747474193572998,1.0,0.12479854637986755,-0.025252580642700195,-1.4285016811930762,-0.2023467530289594,0.7301467631298079,1.2193480755847919,True,-1.095479965209961,-1.0,0.08425198322667357,-0.09547996520996094,-5.401162469393522,-1.1332666787567403,-1.260610817960314,-0.9303491124596079,True
3,DPLQR,0.5,4000,500,18,3200,800,54260922,54760922,c91fc43cbf22639dbe5caa75431d1f8cb0b876a62ad629cd7d197d73f498e757,500,12500,500,500,55260922,55260923,0.3924836827801797,0.42059425950050355,0.6521840691566467,0.5251391670689596,0.8943459391593933,1.0,0.11097550771488367,-0.10565406084060669,-5.976696230423125,-0.9520484566022555,0.6768379408721744,1.1118539374466123,True,-1.0014398097991943,-1.0,0.08599713054269995,-0.001439809799194336,-0.0814479418103325,-0.016742533036953257,-1.1699910884366758,-0.8328885311617129,True
3,DPLQR,0.5,4000,500,19,3200,800,54260923,54760923,80748d6603ea6ed84c654885d93fa056afb41f30358ca1bd66a032c483742c83,500,12500,500,500,55260923,55260924,0.3813030743215584,0.42816829442977905,0.6605427861213684,0.5432798769788377,0.9623974561691284,1.0,0.12478607756461133,-0.03760254383087158,-2.127121098613894,-0.3013360509821447,0.7178212383704685,1.2069736739677883,True,-1.0659290552139282,-1.0,0.09267070071203524,-0.06592905521392822,-3.7295105615192763,-0.7114336538664582,-1.2475602910316077,-0.8842978193962487,True
3,DPLQR,0.5,4000,500,20,3200,800,54260924,54760924,23e1d8ea2410df2032ead620f393d7013f92963047c3830b83ef1697dd6ec3e8,500,12500,500,500,55260924,55260925,0.40209027584160567,0.40288942098617553,0.6711918115615845,0.5141190982945584,1.0600147247314453,1.0,0.1141314989305361,0.06001472473144531,3.394945506291919,0.5258383995111823,0.8363210973260229,1.2837083521368677,True,-1.0402178764343262,-1.0,0.08833988730516835,-0.04021787643432617,-2.2750666521307745,-0.4552629357041665,-1.2133608739507833,-0.867074878917869,True
3,DPLQR,0.5,4000,1000,1,3200,800,54260905,54760905,c3a056c775ee3842497d7a57ee38955574e4bc20ef6796562043c1d73971c8c3,1000,25000,1000,1000,55260905,55260906,0.3044724255866027,0.37751382470130923,0.7435973882675171,0.6011236085400301,1.0999641418457031,1.0,0.15784448311386937,0.09996414184570312,5.654825805967248,0.633307796849566,0.7905946397841784,1.4093336439072277,True,-0.9393057227134705,-1.0,0.1246636018360478,0.06069427728652954,3.433386803881735,0.48686446077783024,-1.1836418924951655,-0.6949695529317754,True
3,DPLQR,0.5,4000,1000,2,3200,800,54260906,54760906,99b2ec731bc067ce6ed8b96a3b16e990951bab24431053d661e868039557a80c,1000,25000,1000,1000,55260906,55260907,0.2715748729861358,0.3841899836063385,0.6729907989501953,0.6690873890808617,1.0086206197738647,1.0,0.1703083161601012,0.008620619773864746,0.48765589601044834,0.05061772653403952,0.6748224538324055,1.342418785715324,True,-0.9053109288215637,-1.0,0.1642926961773608,0.09468907117843628,5.356422746762237,0.5763437656182566,-1.2273186962521723,-0.5833031613909552,True
3,DPLQR,0.5,4000,1000,3,3200,800,54260907,54760907,08944fb41319688ef827b3b760256f63c308f065b40a94df2b0aa104042cecd4,1000,25000,1000,1000,55260907,55260908,0.2580084503553203,0.41202477931976317,0.6951918601989746,0.7100810111537156,0.8841069936752319,1.0,0.18546776718585625,-0.11589300632476807,-6.555898453147115,-0.6248687202269078,0.5205968496978941,1.2476171376525698,True,-1.019837498664856,-1.0,0.15667311305626136,-0.019837498664855957,-1.1221783862158985,-0.12661712196739403,-1.3269111576009003,-0.7127638397288116,True
3,DPLQR,0.5,4000,1000,4,3200,800,54260908,54760908,b3f1dda449174935f50e2c5664fd73a7fe58ecdcf81e2d34d7b0746ca0eceb96,1000,25000,1000,1000,55260908,55260909,0.2729700237581041,0.39717220306396483,0.7123794555664062,0.6616245060840293,0.8682430386543274,1.0,0.15728061414843628,-0.1317569613456726,-7.453299266884714,-0.837719016161297,0.5599786994570515,1.1765073778516033,True,-0.9758508801460266,-1.0,0.1433507169260931,0.02414911985397339,1.3660805126745017,0.1684618003440044,-1.2568131224791654,-0.6948886378128878,True
3,DPLQR,0.5,4000,1000,5,3200,800,54260909,54760909,4ad091b79a3d03863410bf7766342a76598a925102272dc11cc57e2db33bcbc2,1000,25000,1000,1000,55260909,55260910,0.32012640142393267,0.38999436259269715,0.7424527406692505,0.5912472000099543,0.9362245798110962,1.0,0.12655716824958327,-0.06377542018890381,-3.6076825670876267,-0.503925783667444,0.688177088056537,1.1842720715656554,True,-1.0383610725402832,-1.0,0.11488364122846752,-0.0383610725402832,-2.170029962145865,-0.3339124015402251,-1.2635288717609003,-0.813193273319666,True
3,DPLQR,0.5,4000,1000,6,3200,800,54260910,54760910,5fee524eedbed726fb4a7fd2846ec7fa7c502a49644247244b1dcd435df0f42c,1000,25000,1000,1000,55260910,55260911,0.298916247997868,0.3893792951107025,0.6974376440048218,0.6315152275009074,1.002145767211914,1.0,0.164452015414682,0.0021457672119140625,0.12138292371137481,0.013047983671731225,0.6798257398141115,1.3244657946097167,True,-1.0208723545074463,-1.0,0.15507842985142983,-0.02087235450744629,-1.18071867292359,-0.13459224811240791,-1.32482049179527,-0.7169242172196226,True
3,DPLQR,0.5,4000,1000,7,3200,800,54260911,54760911,2004ec43f6226a470a3f16ec10af699106b7e0b5d03113c5536fa109f4309420,1000,25000,1000,1000,55260911,55260912,0.2842271029676405,0.38050087928771975,0.7127796411514282,0.6394504142315793,1.0133981704711914,1.0,0.16622947687494088,0.013398170471191406,0.7579149756538244,0.08060044898818533,0.6875943826273735,1.3392019583150092,True,-1.2076315879821777,-1.0,0.14278395355562404,-0.20763158798217773,-11.745416308058331,-1.4541661216944182,-1.4874829945214407,-0.9277801814429149,True
3,DPLQR,0.5,4000,1000,8,3200,800,54260912,54760912,9e2abfb68635c02775e0c777af267309543c19fdf0df6fe7989b3bd0a5387f37,1000,25000,1000,1000,55260912,55260913,0.26533365528663116,0.40414376378059386,0.6510416865348816,0.6994552576885369,0.9043159484863281,1.0,0.19708554442879564,-0.09568405151367188,-5.412707334137626,-0.4854950259847253,0.51803537953242,1.2905965174402363,True,-0.952747642993927,-1.0,0.1503411787690868,0.047252357006073,2.672996965283351,0.3143008282424685,-1.2474109387746348,-0.6580843472132191,True
3,DPLQR,0.5,4000,1000,9,3200,800,54260913,54760913,805396dcb118f6bac808588b15f7f8479a78e8cdc84577f1744d630d1bee00a6,1000,25000,1000,1000,55260913,55260914,0.28759257830813795,0.3903215134143829,0.6980099081993103,0.6440531520540508,0.8685328960418701,1.0,0.1525271201479818,-0.13146710395812988,-7.436902456940036,-0.8619260878365795,0.5695852338862122,1.167480558197528,True,-1.0070936679840088,-1.0,0.14302244142530318,-0.007093667984008789,-0.40127845879828167,-0.04959828620820757,-1.2874125021585925,-0.7267748338094251,True
3,DPLQR,0.5,4000,1000,10,3200,800,54260914,54760914,cc7165bfb6b8d671e46324854ef2da93395365dc7fe39779e651ebe869c52fd2,1000,25000,1000,1000,55260914,55260915,0.32229474685027154,0.40036893367767334,0.7144027352333069,0.6101878532455245,1.041237473487854,1.0,0.1496875629390373,0.041237473487854004,2.332743771380963,0.2754903124760515,0.7478552411937683,1.3346197057819396,True,-0.9147513508796692,-1.0,0.12533454195570698,0.08524864912033081,4.822391830398282,0.6801688328701719,-1.1604025391316792,-0.6691001626276591,True
3,DPLQR,0.5,4000,1000,11,3200,800,54260915,54760915,f2656714852ffcd66356cf22805f17c766330e98ff063a21ff7ecd5bbd61f291,1000,25000,1000,1000,55260915,55260916,0.30759415996065237,0.3909317243099213,0.6881369352340698,0.6015044903842894,1.0465904474258423,1.0,0.14564457775765824,0.046590447425842285,2.6355537050662727,0.3198913968727715,0.7611323204772887,1.332048574374396,True,-0.8829280734062195,-1.0,0.1237034399732168,0.11707192659378052,6.622588254482873,0.9463918434210715,-1.125382360517437,-0.6404737862950021,True
3,DPLQR,0.5,4000,1000,12,3200,800,54260916,54760916,5e835661b7802d2b33d3e71f6a89987875a8cab96e48762c043c83824aa80444,1000,25000,1000,1000,55260916,55260917,0.23233347173279215,0.39035005211830137,0.6628087162971497,0.8136831633040683,0.8609285950660706,1.0,0.2140149691154638,-0.13907140493392944,-7.867066679833743,-0.6498209237826661,0.4414669634473095,1.2803902266848315,True,-1.0779772996902466,-1.0,0.16148563607857708,-0.07797729969024658,-4.411062191167122,-0.48287452422272226,-1.3944833304247997,-0.7614712689556935,True
3,DPLQR,0.5,4000,1000,13,3200,800,54260917,54760917,21f7bc4a451237bcf344166d6828f69a4284f2b5654fab1d6a3ebbcc0eda925b,1000,25000,1000,1000,55260917,55260918,0.27569623218730294,0.39920984625816347,0.6900578737258911,0.6780551741913708,0.8812499642372131,1.0,0.15499569937096755,-0.11875003576278687,-6.71751644432093,-0.7661505205932836,0.5774639757115192,1.185035952762907,True,-0.9617537260055542,-1.0,0.15213972000824158,0.0382462739944458,2.1635359757273065,0.2513891440865933,-1.2599420978397156,-0.6635653541713928,True
3,DPLQR,0.5,4000,1000,14,3200,800,54260918,54760918,e5fcb84aadfc0f061be11c3e5d013206273325742af68ec37b6cc844dc57152f,1000,25000,1000,1000,55260918,55260919,0.2753316576717114,0.3958675670623779,0.7316386103630066,0.6714966524483507,0.8727725148200989,1.0,0.16201614921804475,-0.12722748517990112,-7.197073401921525,-0.7852765652927333,0.555226697438864,1.1903183322013338,True,-1.0487616062164307,-1.0,0.15018655667760092,-0.048761606216430664,-2.758372993374899,-0.3246735746202979,-1.343121848266612,-0.7544013641662493,True
3,DPLQR,0.5,4000,1000,15,3200,800,54260919,54760919,fb215bf8554ad7ed43746af15fd86b04d12edb4db6ae3e60d4b4019912c23926,1000,25000,1000,1000,55260919,55260920,0.29816780537560833,0.4009018886089325,0.6885371208190918,0.6434572388248679,1.0596709251403809,1.0,0.14075273157020815,0.05967092514038086,3.375497264515052,0.4239415070294157,0.783800640537139,1.3355412097436226,True,-0.9633085131645203,-1.0,0.12962438192110035,0.036691486835479736,2.075583932254773,0.2830600716600761,-1.2173676332481418,-0.7092493930808987,True
3,DPLQR,0.5,4000,1000,16,3200,800,54260920,54760920,68eb806288a5f1fc4e2c948248ea1f5e2754e229e670d2bff23e384e599289d2,1000,25000,1000,1000,55260920,55260921,0.28340972388676255,0.3592432010173798,0.7288007736206055,0.6366495162247302,1.1231932640075684,1.0,0.1638067561341684,0.12319326400756836,6.9688633901004975,0.7520646090242155,0.8021379215602626,1.444248606454874,True,-0.9945123791694641,-1.0,0.13765190269265223,0.005487620830535889,0.3104267121481985,0.03986592791810944,-1.2643051508504746,-0.7247196074884537,True
3,DPLQR,0.5,4000,1000,17,3200,800,54260921,54760921,f3168020be1cd9c83fbc89536ad4f1b77beed2b47409679b4e53280ed9e7c1ff,1000,25000,1000,1000,55260921,55260922,0.2883551087451591,0.38920218467712403,0.6870460510253906,0.6407625529062545,0.9853103756904602,1.0,0.1769673719980188,-0.014689624309539795,-0.8309706369886677,-0.0830075292619718,0.6384607001356413,1.3321600512452791,True,-1.1028385162353516,-1.0,0.12210185490021737,-0.10283851623535156,-5.817424975774396,-0.8422354952706659,-1.342153754285313,-0.86352327818539,True
3,DPLQR,0.5,4000,1000,18,3200,800,54260922,54760922,c91fc43cbf22639dbe5caa75431d1f8cb0b876a62ad629cd7d197d73f498e757,1000,25000,1000,1000,55260922,55260923,0.2932031484677029,0.39681519865989684,0.6843268275260925,0.6205353254313217,0.8891739249229431,1.0,0.17450599413965376,-0.11082607507705688,-6.269269537542108,-0.6350846320405759,0.547148461322864,1.2311993885230224,True,-1.0101293325424194,-1.0,0.12342949560950683,-0.010129332542419434,-0.5730015783710684,-0.0820657371432963,-1.2520466985669976,-0.7682119665178413,True
