design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,60,-0.3777388334274292,-0.7628517746925354,-1.3777388334274292,0.2371482253074646,17.93471755981445,22.787242889404297,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,80,-0.38519397377967834,-0.8360041379928589,-1.3851939737796783,0.1639958620071411,17.16431999206543,22.77351188659668,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,100,-0.38565757870674133,-0.881576657295227,-1.3856575787067413,0.11842334270477295,16.3953577041626,22.731216430664062,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,150,-0.4305737316608429,-0.9954249858856201,-1.430573731660843,0.004575014114379883,14.41999855041504,23.094715118408203,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,200,-0.459091454744339,-1.1279270648956299,-1.459091454744339,-0.12792706489562988,13.417514419555664,23.852731704711914,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,10,0.030183807015419006,-0.6415085792541504,-0.969816192984581,0.3584914207458496,24.154389953613283,25.01770782470703,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,20,0.01611824333667755,-0.6910380721092224,-0.9838817566633224,0.3089619278907776,23.666627502441408,25.744958877563477,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,40,0.15842410922050476,-0.6357378959655762,-0.8415758907794952,0.36426210403442383,22.607843780517577,26.7353515625,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,60,0.2107846736907959,-0.5600149035453796,-0.7892153263092041,0.43998509645462036,21.636883544921876,26.997013092041016,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
case6_full_c20,paper_case6,20.0,t3,400,320,80,10,368563385,368563402,80,0.24372968077659607,-0.46490412950515747,-0.7562703192234039,0.5350958704948425,20.54531898498535,27.46225357055664,39.659753776853286,3.9065376924700135,16.293179235463654,63.64991881350852
