case,n,n_train,n_val,rep,tau,method,setting_seed,fit_seed,data_sha256,theta1,theta2,se_theta1,se_theta2,lower_theta1,upper_theta1,lower_theta2,upper_theta2,covered_theta1,covered_theta2,t_theta1,root_n_error_theta1,root_n_train_error_theta1,fit_seconds,inference_seconds,density_seconds,projection_seconds,total_seconds,inference_wall_seconds,epochs_run,best_epoch,best_validation_loss,density_zero,projection_epochs,projection_best_epochs,selected_hyperparameters
2,500,400,100,19,0.5,DPLQR,40760923,41260923,8e3c667d9557b5556b57f7b3c4b368dd76e6b5c61e0a87b7d4dd507afed301c6,0.321866899728775,-0.4325086176395416,0.22416131832389466,0.19513998909347158,-0.117481210913077,0.761215010370627,-0.8149759682062849,-0.05004126707279838,False,False,-3.025201249447411,-15.163517099991402,-13.5626620054245,0.17813319999550004,0.39686149999761255,0.20375689999491442,0.19310460000269813,0.5749946999931126,0.4038950999965891,37,22,0.6463715434074402,0.28447495851173243,"[22, 33]","[7, 18]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,500,400,100,20,0.5,DPLQR,40760924,41260924,9d5ddb22255e00836cfe6e8bff1437d0f0b50e07e62d09b94d39ca8c224db737,0.10724273324012756,-0.3057814836502075,0.18126308872506877,0.18609697687449261,-0.24802639238749558,0.4625118588677507,-0.6705248559559964,0.05896188865558133,False,False,-4.925201667030866,-19.962659358819884,-17.85514533519745,0.29016109999793116,0.4085226000024704,0.2113141999943764,0.19720840000809403,0.6986837000004016,0.4151460999928531,59,44,0.5303956866264343,0.32401800649737306,"[20, 34]","[5, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,1,0.5,DPLQR,41260905,41760905,9c1d8b8e9400d4bc663a3b0f9a74e306f7c631c172143b247052c5b96f481281,0.5808635950088501,-0.4337492883205414,0.08902605077514898,0.08963427564419461,0.40637574180372393,0.7553514482139763,-0.6094292403634985,-0.2580693362775842,False,False,-4.7080197463746085,-13.254256900667997,-11.854967768455728,1.8631787999984226,1.1728574999942794,0.2682643999942229,0.9045931000000564,3.036036299992702,1.1857727999959025,77,62,0.606278657913208,0.4710881721324311,"[19, 29]","[4, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,2,0.5,DPLQR,41260906,41760906,6562835103f0429c08768cf3aece64daef8cf0e957126942e43ebae4a494cde8,0.7411836385726929,-0.6122812628746033,0.10214897814503447,0.10073782604576553,0.5409753203508563,0.9413919567945295,-0.8097237738051647,-0.41483875194404185,False,False,-2.5337146403934767,-8.184491978276384,-7.320432169891091,2.066293299998506,1.2096098000038182,0.24199429999862332,0.9676155000051949,3.275903100002324,1.2248767999990378,91,76,0.6751702427864075,0.41062096019932237,"[19, 36]","[4, 21]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,3,0.5,DPLQR,41260907,41760907,c3636a0a1648775ff85bef21a55a6327d2b0b7fcfea2ce5e187b81fcfdf58212,0.8854409456253052,-0.8324075937271118,0.09418310817993021,0.09155730450888942,0.7008454456406021,1.0700364456100082,-1.0118566130861018,-0.6529585743681219,True,True,-1.216343955816767,-3.622675384191121,-3.2402193677866054,1.615119500005676,0.6459610000019893,0.2375023000058718,0.4084586999961175,2.2610805000076653,0.6545267000037711,86,71,0.6121501922607422,0.45253917735724686,"[20, 36]","[5, 21]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,4,0.5,DPLQR,41260908,41760908,c40b33bfa5e295b7a4c83067b461f38cafafcdbc0321088cb0e1b562776d1b22,0.9296680092811584,-0.3344975411891937,0.09192921928439009,0.09286334881861981,0.7494900503568689,1.109845968205448,-0.5165063603574687,-0.15248872202091873,True,False,-0.7650667683934544,-2.2240928304536243,-1.9892891028656874,2.1126232000024174,1.230531000001065,0.24107590000494383,0.9894550999961211,3.3431542000034824,1.2489225000026636,91,76,0.6204797029495239,0.46228730898891357,"[17, 39]","[2, 24]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,5,0.5,DPLQR,41260909,41760909,c47172143ca37f5626b9eb8df0b59293446096fb82840b75f68e7c753ed31c64,0.5082075595855713,-0.7203209400177002,0.1123402539470239,0.09947407953699405,0.28802470783532075,0.7283904113358218,-0.9152865533054813,-0.5253553267299191,False,False,-4.377704546104573,-15.551842477622367,-13.909990782132947,0.7397640000053798,0.8284447999976692,0.2599640999978874,0.5684806999997818,1.568208800003049,0.8349598999993759,73,58,0.5910303592681885,0.4053085855498909,"[32, 38]","[17, 23]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,6,0.5,DPLQR,41260910,41760910,f016d88279d210cbf3e01de9c86153916f1b2c226cee49f2bb080b09be0a3bed,0.8149905204772949,-0.5026244521141052,0.10587666306119521,0.10529253854046218,0.60747607407407,1.0225049668805197,-0.7089940354942067,-0.29625486873400375,True,False,-1.7474056527052824,-5.850513440140295,-5.232858302171938,1.7583142000003136,1.3168203999957768,0.2540813000014168,1.06273909999436,3.0751345999960904,1.3294831000021077,83,68,0.6655075550079346,0.4145412246419509,"[23, 41]","[8, 26]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,7,0.5,DPLQR,41260911,41760911,a0927b23f2142b3abe6df5b0f2833a0b0ef705a450383af0cc23e3319f1b573e,0.6411068439483643,-0.5938120484352112,0.11128920593943621,0.10909304729096349,0.4229840084390082,0.8592296794577203,-0.8076304920892245,-0.3799936047811978,False,False,-3.224869411386995,-11.349198097694117,-10.15103137462214,1.5485995999988518,0.6438888999982737,0.22525599999789847,0.41863290000037523,2.1924884999971255,0.6513005000015255,72,57,0.5962685942649841,0.3806548550773069,"[28, 32]","[13, 17]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,8,0.5,DPLQR,41260912,41760912,f941a4f473f83d3eb066490f54585bf6e9f4a2135ccab260f67c7420b739c07e,0.818120002746582,-0.2654397189617157,0.10382831022761128,0.09968425367233448,0.6146202541248121,1.0216197513683518,-0.46081726598524586,-0.07006217193818551,True,False,-1.7517380072419808,-5.7515505214596985,-5.144343176803299,1.2014374999998836,0.8137422000072547,0.24900160000106553,0.5647406000061892,2.0151797000071383,0.8233984999969834,74,59,0.6142566204071045,0.422888932029576,"[27, 29]","[12, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,9,0.5,DPLQR,41260913,41760913,cdb5cdb4e67899d75a3fc4db91563f899e4caef29caad9515bd0981739c7b583,0.590014636516571,-0.8372112512588501,0.10591096717485095,0.10196816903105967,0.3824329552860593,0.7975963177470828,-1.0370651901292196,-0.6373573123884806,False,True,-3.8710378577373796,-12.964875559396601,-11.596137228254566,1.7157917999938945,1.1056256000010762,0.2266012000036426,0.8790243999974336,2.8214173999949708,1.1205893000005744,82,67,0.6043606996536255,0.424442559141393,"[20, 32]","[5, 17]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,10,0.5,DPLQR,41260914,41760914,8dc0c7d72e1d651b6dfa29c75aace4693f516a06219c90cfd78b97aaf8d3be3f,0.974702775478363,-0.48441293835639954,0.10026955563291087,0.10309773808103796,0.7781780576920224,1.1712274932647038,-0.6864807918827776,-0.2823450848300215,True,False,-0.2522921774406848,-0.7999684796903628,-0.7155135601779246,1.983809099998325,1.2866599000044516,0.23918070000217995,1.0474792000022717,3.2704690000027767,1.3014257000031648,92,77,0.5966315865516663,0.42527047506163546,"[17, 41]","[2, 26]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,11,0.5,DPLQR,41260915,41760915,9b2d2db6385013b8040cc88f4453bf6dfcad1ca8a18915dbaafd584c532c698c,0.7481026649475098,-0.19094903767108917,0.09563818387522308,0.0919148254859317,0.5606552690052532,0.9355500608897663,-0.3710987852687996,-0.010799290073378764,False,False,-2.633857365810447,-7.96569315292439,-7.124732551137427,1.8159884999986389,0.927407300005143,0.22373570000490872,0.7036716000002343,2.743395800003782,0.9408801999961725,81,66,0.5791804790496826,0.4237142755556791,"[18, 24]","[3, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,12,0.5,DPLQR,41260916,41760916,245aac9afbcadd10320cd2dc943e3ef3767c86f71ec1567b5d8f8e0f903141c1,0.6563453674316406,-0.808184802532196,0.09302411397825819,0.08831115311112685,0.4740214543405056,0.8386692805227757,-0.981271482063207,-0.6350981230011851,False,False,-3.6942532196402227,-10.867313673842956,-9.720020843010332,1.941180699999677,1.0499849999978323,0.22489340000174707,0.8250915999960853,2.9911656999975094,1.0638860999970348,92,77,0.5987043976783752,0.46903525091435605,"[25, 24]","[10, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,13,0.5,DPLQR,41260917,41760917,846c0534ade76928c83f98697c392a27e96b95389c51f950a55ec39d699c4759,0.8300908803939819,-0.409136027097702,0.09482847197525218,0.09222689983555149,0.6442304906135218,1.015951270174442,-0.5898974291811659,-0.22837462501423808,True,False,-1.7917521612112448,-5.372998131889881,-4.805755626354062,1.9318926999985706,1.1085374000031152,0.2302641999995103,0.8782732000036049,3.040430100001686,1.122577000001911,86,71,0.6416078209877014,0.4552649708165851,"[20, 26]","[5, 11]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,14,0.5,DPLQR,41260918,41760918,81bf3241ad9c0073a6a3d5f79ef63237fbf968579011491f57f5d9ecf63fde38,0.679165244102478,-0.4909268915653229,0.09906942161057318,0.10001169613642563,0.4849927457765405,0.8733377424284156,-0.6869462140254807,-0.29490756910516497,False,False,-3.2384841930204717,-10.145685811803089,-9.074577261418739,2.026159400003962,1.3074430999986362,0.23858109999855515,1.068862000000081,3.3336025000025984,1.3222472999987076,89,74,0.519372820854187,0.4334557491303787,"[22, 37]","[7, 22]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,15,0.5,DPLQR,41260919,41760919,a8299151554e69ef79bbdd87a56135808e80ced6b1a32076c511955ad4cfcc83,0.8525912761688232,-0.32285502552986145,0.11551236018823159,0.10930612059166755,0.6261912104306709,1.0789913419069754,-0.5370910851793218,-0.10861896588040107,True,False,-1.276129442693136,-4.661473142852604,-4.1693483290832045,1.9938818000009633,1.2046021000060136,0.23114999999961583,0.9734521000063978,3.198483900006977,1.2198515000054613,92,77,0.6425411701202393,0.3815961007654033,"[24, 34]","[9, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,16,0.5,DPLQR,41260920,41760920,2e0bd11eff1db8e4481073bbad43d314f0a0882fbf24a2a8d96c4e114c644804,0.7029401659965515,-0.4218154549598694,0.09640383800854561,0.09369654071301702,0.5139921155283685,0.8918882164647345,-0.6054573002333736,-0.23817360968636517,False,False,-3.0814108664129733,-9.393856768024323,-8.402120921679543,1.904310899997654,1.2658183999956236,0.2373615999968024,1.0284567999988212,3.1701292999932775,1.2782740000038757,92,77,0.5753979086875916,0.45194867853470705,"[30, 34]","[15, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,17,0.5,DPLQR,41260921,41760921,f498b5055521ed79dfb4bb05eddc676091d0aaed4547aa958a8df3d192873d06,0.9699499011039734,-0.7250873446464539,0.10135820083440174,0.0991288433285914,0.7712914779307684,1.1686083242771785,-0.9193763073996066,-0.5307983818933011,True,False,-0.2964742729117917,-0.9502675642475543,-0.8499451481882722,2.011117699999886,1.327021600001899,0.23117330000241054,1.0958482999994885,3.338139300001785,1.3419250999941141,93,78,0.6247366666793823,0.42608349142661106,"[24, 32]","[9, 17]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,18,0.5,DPLQR,41260922,41760922,3354b578e3cd82bc7f547019b594437ad53d6c25db31ea5ad58eef96836ffb61,0.7055476903915405,-0.5577335357666016,0.09336950182415064,0.08911667782263011,0.5225468295617584,0.8885485512213227,-0.7323990147208159,-0.3830680568123872,False,False,-3.1536240834081157,-9.311399606598144,-8.3283689944073,0.8161978000061936,0.5445554000107222,0.22181020000425633,0.3227452000064659,1.3607532000169158,0.5524653000029502,94,79,0.6494054794311523,0.46349820210655207,"[19, 30]","[4, 15]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,19,0.5,DPLQR,41260923,41760923,c97bd8ab3af578717b250e9819e87130ddb6e079f7147df0697cf2764d1cb09d,0.7133926153182983,-0.24841372668743134,0.10877795359471172,0.11131691408550662,0.500191743960694,0.9265934866759027,-0.4665908691651638,-0.030236584209698908,False,False,-2.6347929448052714,-9.0633212981823,-8.106481009862907,0.6219332999971812,0.5193108000021311,0.20195710000552936,0.3173536999966018,1.1412440999993123,0.526424900002894,79,64,0.654252290725708,0.3942798169591597,"[19, 30]","[4, 15]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,1000,800,200,20,0.5,DPLQR,41260924,41760924,baf84c7e54ccc8355b714b76498c7382673b22affb39d56ae271c4831d571365,0.6806501746177673,-0.7480328679084778,0.10110617633179246,0.10281317896599265,0.4824857103928981,0.8788146388426366,-0.9495429958178945,-0.5465227399990611,False,False,-3.1585590215007895,-10.098728185849073,-9.032577083940662,0.8376867000042694,0.605466000008164,0.2145645000055083,0.39090150000265567,1.4431527000124333,0.6125828000003821,99,84,0.5742673873901367,0.42442465141585656,"[21, 41]","[6, 26]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,1,0.5,DPLQR,42260905,42760905,2ee972c9426d8b525a707e899da5160eb63e3d1dfca7495ddfe6ea6e3b2d6233,0.8380457758903503,-0.870829164981842,0.07318361840525994,0.07139773550878066,0.6946085195577183,0.9814830322229824,-1.0107661551567686,-0.7308921748069154,False,True,-2.212984649280603,-7.242813087048241,-6.478168964385986,3.5642227999996976,1.8025151999972877,0.34266139999817824,1.4598537999991095,5.366737999996985,1.818263699999079,84,69,0.5080311298370361,0.40744940213450703,"[17, 28]","[2, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,2,0.5,DPLQR,42260906,42760906,75899f93690335ae2486a75895e8f74ddc0bee6f0ed3ce26286bc6d55f44f1fa,0.9215632677078247,-0.9118577241897583,0.06742113499220792,0.06850601684025256,0.789420271326284,1.0537062640893655,-1.0461270499209478,-0.7775883984585689,True,True,-1.1633849282015274,-3.5077973067651373,-3.1374692916870117,4.2365360999974655,1.8788954000046942,0.2887972000025911,1.5900982000021031,6.11543150000216,1.8978572000050917,94,79,0.5914559364318848,0.43260174015565206,"[16, 29]","[1, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,3,0.5,DPLQR,42260907,42760907,bb80081ddcace5132d9d8107b89dcf3cad8f60701f48262f43569fb29182637a,0.890267014503479,-0.9130433797836304,0.08422414697143861,0.0824410940255933,0.725190719810851,1.0553433091961069,-1.0746249549198734,-0.7514618046473873,True,True,-1.3028684699381132,-4.9074082988843895,-4.38931941986084,0.8431529000008595,0.730789499997627,0.22250789999816334,0.5082815999994637,1.5739423999984865,0.7378648000012618,52,37,0.5544376373291016,0.3588904636570718,"[16, 24]","[1, 9]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,4,0.5,DPLQR,42260908,42760908,6beeab14efab0f9cde6b7099aaaa85a01e082ced6d9f3ab52e47cdc62444ed18,1.0258524417877197,-0.9014830589294434,0.07808104518741575,0.07796930403833634,0.8728164053451404,1.178888478230299,-1.054300086744236,-0.7486660311146507,True,True,0.3310975375094792,1.15615634443395,1.034097671508789,2.879593300000124,2.328292300000612,0.23461620000307448,2.0936760999975377,5.207885600000736,2.3453051000033156,65,50,0.5828354358673096,0.385595935743154,"[23, 38]","[8, 23]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,5,0.5,DPLQR,42260909,42760909,3ab95ff36be728d88294d6cb18eb441ba28893083e8d6e4a4b86893a617b0cab,0.8226626515388489,-0.8487321734428406,0.07193132550682442,0.06866367976999066,0.6816798441852456,0.9636454588924521,-0.9833105128380137,-0.7141538340476674,False,False,-2.46537022933529,-7.930767322174033,-7.093493938446045,1.5906833999979426,0.8793751999983215,0.23470610000367742,0.6446690999946441,2.470058599996264,0.8889299000002211,88,73,0.5305500030517578,0.4226723635786387,"[23, 21]","[8, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,6,0.5,DPLQR,42260910,42760910,489fa44bf1d5232cd61f7286ec54e76a282de9c4a95b078be33f6e57cee41a09,0.9586694240570068,-0.7670379281044006,0.08040131479922678,0.07763714982485784,0.8010857427408551,1.1162531053731586,-0.9192039456234622,-0.6148719105853391,True,False,-0.5140534834063515,-1.8483595471550038,-1.6532230377197266,3.227420200004417,2.0490150999903562,0.24839419999625534,1.800620899994101,5.276435299994773,2.0670844999986002,80,65,0.5965610146522522,0.37945862325149526,"[25, 28]","[10, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,7,0.5,DPLQR,42260911,42760911,b7d441070970b0c8333175a6fa3b2d54c15b4393342dd273073ffd08dbecdf8b,0.7981587648391724,-0.6585354208946228,0.08475981080753346,0.08771637227347523,0.632032588319978,0.9642849413583667,-0.8304563514051421,-0.48661449038410354,False,False,-2.3813318274052584,-9.026614449642626,-8.073649406433105,0.8932487000056426,0.9537791000038851,0.2352381000018795,0.7185410000020056,1.8470278000095277,0.9616017999942414,55,40,0.5704303979873657,0.35540623530295895,"[17, 42]","[2, 27]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,8,0.5,DPLQR,42260912,42760912,33081e483c2cded72040adb622b9861bd89c14abefade3eb3d2564505d4958f6,0.7498911023139954,-0.9170568585395813,0.0718343284591847,0.07088836105667261,0.6090984056803728,0.890683798947618,-1.0559954931337314,-0.7781182239454313,False,True,-3.4817461658058537,-11.185209940068924,-10.004355907440186,2.728459699996165,1.693478299996059,0.2402548999962164,1.4532233999998425,4.421937999992224,1.708460699999705,68,53,0.6117912530899048,0.417853853320776,"[20, 27]","[5, 12]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,9,0.5,DPLQR,42260913,42760913,07458311b08296dd11ec448fcd6f8a3ed1ab833a121fe8dc92a9e234d2441034,0.903626024723053,-0.4968101382255554,0.07138983503703583,0.06845245392115117,0.763704519188207,1.043547530257899,-0.6309744825643993,-0.36264579388671153,True,False,-1.3499677541900725,-4.3099751996227535,-3.854959011077881,2.4386797999977716,1.338831000000937,0.24162110000179382,1.097209899999143,3.7775107999987085,1.354128099999798,63,48,0.5739011168479919,0.4163692556659018,"[16, 20]","[1, 5]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,10,0.5,DPLQR,42260914,42760914,2c1db239f66ca485d8d0272f847418974cf2a78e9f1aa16416e1490c5577d5d4,0.861575186252594,-0.7469580769538879,0.0688143284942447,0.0686496391470758,0.726701580783566,0.996448791721622,-0.8815088972338275,-0.6124072566739484,False,False,-2.0115696363873288,-6.190545866238945,-5.53699254989624,3.7849270000006072,1.4974825999961467,0.2467663999996148,1.250716199996532,5.282409599996754,1.5179978999949526,94,79,0.5540204048156738,0.43153707584019996,"[16, 25]","[1, 10]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,11,0.5,DPLQR,42260915,42760915,11f12b28e110678d57b4083bc1fbafa0311d27a5ca065a86411e661c52224244,0.8442605137825012,-0.5773856043815613,0.07557602765276203,0.07898568707978466,0.6961342214884845,0.992386806076518,-0.7321947063520899,-0.4225765024110327,False,False,-2.0606995505645243,-6.964881559264378,-6.229579448699951,2.6389123999979347,2.450085800002853,0.22372159999940777,2.226364200003445,5.088998200000788,2.4651104000004125,67,52,0.5698060989379883,0.3886672081171782,"[16, 57]","[1, 42]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,12,0.5,DPLQR,42260916,42760916,a9d43398d7d74e1dabc3be276b8d59f667fc24dcedf80ff85291f3ebcff08a66,0.8213445544242859,-0.7979881763458252,0.08444272529588244,0.083501431321584,0.6558398540879469,0.9868492547606249,-0.9616479743936747,-0.6343283782979757,False,False,-2.1156996644733543,-7.989714417156216,-7.1462178230285645,2.841576200000418,1.780247699985921,0.227980599993316,1.552267099992605,4.621823899986339,1.7969081999981427,68,53,0.6242981553077698,0.34896974792415664,"[18, 28]","[3, 13]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,13,0.5,DPLQR,42260917,42760917,a1cd7cc3c813d6b2870f22d247de605c0bcec1a307fe610b1fe0e1981cf1969b,0.8910601735115051,-0.7824976444244385,0.07504110150697468,0.0699246765715849,0.7439823171976203,1.03813802982539,-0.9195474921353566,-0.6454477967135204,True,False,-1.4517354396559528,-4.8719371497061355,-4.357593059539795,3.3612477999995463,1.2795501999935368,0.24845679999998538,1.0310933999935514,4.640797999993083,1.2927372999984073,84,69,0.6141912341117859,0.39123929703695676,"[16, 17]","[1, 2]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,14,0.5,DPLQR,42260918,42760918,39524273728a66df09e47b39aa3bbc9cfac5ece163a3858d84daa94f48d4be74,0.914593517780304,-0.8316301703453064,0.07470505997843412,0.06670554959576253,0.7681742907596685,1.0610127448009394,-0.9623706451219514,-0.7008896955686614,True,False,-1.1432489612397234,-3.81949399924735,-3.416259288787842,3.8945784000025014,1.9870530999978655,0.23280300000624266,1.7542500999916228,5.881631500000367,2.0039342000018223,96,81,0.5036240220069885,0.4312215424158032,"[35, 21]","[20, 6]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,15,0.5,DPLQR,42260919,42760919,15cf81f6914f3f7ebc255cfb9ad483326794d7e58f016b7442ebd4f7c52a1a90,0.9662748575210571,-0.8125675916671753,0.06815664910125745,0.06854274340337699,0.8326902799756583,1.099859435066456,-0.9469089001393646,-0.678226283194986,True,False,-0.49481808339548583,-1.5082342226756407,-1.3490056991577148,3.6479092000008677,1.6832934000049136,0.21235059999889927,1.4709428000060143,5.331202600005781,1.6963310999999521,88,73,0.5964445471763611,0.4286636854859404,"[18, 31]","[3, 16]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,16,0.5,DPLQR,42260920,42760920,16c7789c380d4458f9dbfb7c8173fd78c0257599960a59af62ca20558574d3b8,0.9251214265823364,-0.7758182883262634,0.07429633860675879,0.07204117081632608,0.7795032787298964,1.0707395744347765,-0.9170163885303606,-0.6346201881221663,True,False,-1.0078366555044722,-3.34867160440209,-2.995142936706543,2.8716881000000285,1.7888911999980337,0.2228938999978709,1.5659973000001628,4.660579299998062,1.8054249999986496,72,57,0.5630908608436584,0.39978096524254136,"[17, 29]","[2, 14]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,17,0.5,DPLQR,42260921,42760921,7330c28c0e74bbe3475cc02a1538026225ecacd8a01e11f31d2911524fcf3a5b,0.8228681087493896,-0.8983292579650879,0.06864996218804108,0.06969686941249996,0.6883166553207927,0.9574195621779866,-1.0349326118487792,-0.7617259040813966,False,True,-2.580218336689295,-7.9215789963893,-7.085275650024414,1.5760086999944178,0.8507889999964391,0.21944599999551428,0.6313430000009248,2.426797699990857,0.8598775999998907,89,74,0.6050311326980591,0.4264544412501538,"[17, 34]","[2, 19]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
2,2000,1600,400,18,0.5,DPLQR,42260922,42760922,70a322fa2a7e99e499f97e78a59510ec79da06e6a52d94fb128ff7256573ff8b,1.0044291019439697,-0.8176162242889404,0.07923221580663302,0.0794567150838942,0.8491368125476638,1.1597213913402755,-0.9733485241832335,-0.6618839243946474,True,False,0.05590026605817755,0.19807546051985547,0.17716407775878906,0.9970335000034538,0.9375428999992437,0.20782839999446878,0.7297145000047749,1.9345764000026975,0.945334100004402,65,50,0.5734227299690247,0.37184097324628623,"[19, 42]","[4, 27]","{""batch_size"": 128, ""depth"": 2, ""epochs"": 100, ""lr"": 0.005, ""mode"": ""fixed"", ""patience"": 15, ""width"": 32}"
