case,n,rep,tau,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss,epoch_budget,rule,selected_epoch,epochs_trained
1,1000,4,0.5,0.9161726832389832,-0.3926180303096771,-0.08382731676101685,0.6073819696903229,0.5641015768051147,0.017064028095552988,0.5276309002899816,0.5669017666297227,0.5934599270889246,50,validation_best,43,50
1,1000,4,0.5,0.9161726832389832,-0.3926180303096771,-0.08382731676101685,0.6073819696903229,0.5641015768051147,0.017064028095552988,0.5276309002899816,0.5669017666297227,0.5934599270889246,50,patience15,43,50
1,1000,4,0.5,1.0908273458480835,-0.7310335040092468,0.0908273458480835,0.2689664959907532,0.563325047492981,0.008531732207301733,0.4997971904930455,0.5646142277711237,0.5865095655235507,100,terminal,100,100
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,100,validation_best,51,100
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,100,patience15,51,66
1,1000,4,0.5,1.0689587593078613,-0.9165777564048767,0.06895875930786133,0.08342224359512329,0.5960205793380737,0.00905867506520917,0.4656072373864339,0.5919165540035306,0.5991252001472022,200,terminal,200,200
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,200,validation_best,51,200
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,200,patience15,51,66
1,1000,4,0.5,1.1792105436325073,-1.0412698984146118,0.17921054363250732,-0.041269898414611816,0.65632164478302,0.02715311099754989,0.42700072912703524,0.66315913171165,0.6686233386681897,500,terminal,500,500
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,500,validation_best,51,500
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,500,patience15,51,66
1,1000,4,0.5,1.1252834796905518,-0.9933919906616211,0.12528347969055176,0.006608009338378906,0.7751094698905945,0.06025907835190594,0.48701615793512637,0.7686273810194726,0.7685033266539976,1000,terminal,1000,1000
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,1000,validation_best,51,1000
1,1000,4,0.5,0.9758747816085815,-0.46681931614875793,-0.024125218391418457,0.5331806838512421,0.5624507665634155,0.02134646670716955,0.5230952167973499,0.5625980457501716,0.591832577171875,1000,patience15,51,66
