seed,tau,epoch_cap,estCoef,se,lowerCI,upperCI,CL,residual_density_zero,projection_residual_variance,CI_width,main_epochs_run,main_best_epoch,main_best_val_loss,main_early_stop_triggered,main_stopped_before_cap,projection_epochs_run,projection_best_epoch,projection_best_val_loss,projection_early_stop_triggered,projection_stopped_before_cap
11,0.18,100,-1.3054988384246826,0.04821712888356104,-1.4000044110364622,-1.210993265812903,0.0630112043283518,2.172237107977617,0.016328338533639908,0.18901114522355922,100,99,0.05933569744229317,False,False,45,35,0.01606590859591961,True,True
11,0.18,250,-1.3064340353012085,0.06087300091856937,-1.4257451171016045,-1.1871229535008125,0.06221622671895814,1.7206156263122543,0.016328338533639908,0.23862216360079191,115,105,0.05872432142496109,True,True,45,35,0.01606590859591961,True,True
11,0.18,500,-1.3064340353012085,0.06087300091856937,-1.4257451171016045,-1.1871229535008125,0.06221622671895814,1.7206156263122543,0.016328338533639908,0.23862216360079191,115,105,0.05872432142496109,True,True,45,35,0.01606590859591961,True,True
11,0.18,1000,-1.3064340353012085,0.06087300091856937,-1.4257451171016045,-1.1871229535008125,0.06221622671895814,1.7206156263122543,0.016328338533639908,0.23862216360079191,115,105,0.05872432142496109,True,True,45,35,0.01606590859591961,True,True
11,0.2,50,-1.301108479499817,0.09419198513986976,-1.4857247703739616,-1.1164921886256722,0.07726566189701117,1.2717585747137763,0.013531798496842384,0.3692325817482893,50,50,0.08583518862724304,False,False,50,45,0.01624630019068718,False,False
11,0.2,100,-1.2979860305786133,0.06405433311465343,-1.423532523483334,-1.1724395376738925,0.07056271150274183,2.1125958947492403,0.010603833012282848,0.2510929858094415,100,100,0.06479283422231674,False,False,65,55,0.0161266028881073,True,True
11,0.2,250,-1.2985434532165527,0.0743360332426147,-1.4442420783720775,-1.152844828061028,0.0681666202915525,1.820394703296349,0.010603833012282848,0.29139725031104957,126,116,0.06140821799635887,True,True,65,55,0.0161266028881073,True,True
11,0.2,500,-1.2985434532165527,0.0743360332426147,-1.4442420783720775,-1.152844828061028,0.0681666202915525,1.820394703296349,0.010603833012282848,0.29139725031104957,126,116,0.06140821799635887,True,True,65,55,0.0161266028881073,True,True
11,0.2,1000,-1.2985434532165527,0.0743360332426147,-1.4442420783720775,-1.152844828061028,0.0681666202915525,1.820394703296349,0.010603833012282848,0.29139725031104957,126,116,0.06140821799635887,True,True,65,55,0.0161266028881073,True,True
11,0.22,50,-1.3123958110809326,0.07265784107678722,-1.4548051795914356,-1.1699864425704296,0.08382567684627273,1.6467217251965651,0.014547375962138176,0.284818737021006,50,49,0.08742108941078186,False,False,47,37,0.015348770655691624,True,True
11,0.22,100,-1.3046574592590332,0.06892954533243296,-1.4397593681106018,-1.1695555504074646,0.07535146969035991,1.7357904339857595,0.014547375962138176,0.2702038177031372,100,99,0.06945338100194931,False,False,47,37,0.015348770655691624,True,True
11,0.22,250,-1.3029131889343262,0.047621298955410715,-1.3962509348869312,-1.2095754429817211,0.07435827204324666,2.512473368671743,0.014547375962138176,0.18667549190521004,127,117,0.06435810029506683,True,True,47,37,0.015348770655691624,True,True
11,0.22,500,-1.3029131889343262,0.047621298955410715,-1.3962509348869312,-1.2095754429817211,0.07435827204324666,2.512473368671743,0.014547375962138176,0.18667549190521004,127,117,0.06435810029506683,True,True,47,37,0.015348770655691624,True,True
11,0.22,1000,-1.3029131889343262,0.047621298955410715,-1.3962509348869312,-1.2095754429817211,0.07435827204324666,2.512473368671743,0.014547375962138176,0.18667549190521004,127,117,0.06435810029506683,True,True,47,37,0.015348770655691624,True,True
11,0.24,50,-1.2855844497680664,0.0707689778226832,-1.4242916463005255,-1.1468772532356073,0.0900765921768633,1.7312554262050086,0.01474651787430048,0.2774143930649182,50,47,0.09611096233129501,False,False,50,45,0.01516085583716631,False,False
11,0.24,100,-1.2837814092636108,0.09961499902964603,-1.479026807361717,-1.0885360111655047,0.0743284360181938,2.105969709790224,0.005029721185564995,0.3904907961962123,100,96,0.06409691274166107,False,False,100,100,0.009447261691093445,False,False
11,0.24,250,-1.2837814092636108,0.10933923658180925,-1.498086312963957,-1.0694765055632647,0.0743284360181938,2.105969709790224,0.004174854140728712,0.4286098074006923,106,96,0.06409691274166107,True,True,113,103,0.008589928038418293,True,True
11,0.24,500,-1.2837814092636108,0.10933923658180925,-1.498086312963957,-1.0694765055632647,0.0743284360181938,2.105969709790224,0.004174854140728712,0.4286098074006923,106,96,0.06409691274166107,True,True,113,103,0.008589928038418293,True,True
11,0.24,1000,-1.2837814092636108,0.10933923658180925,-1.498086312963957,-1.0694765055632647,0.0743284360181938,2.105969709790224,0.004174854140728712,0.4286098074006923,106,96,0.06409691274166107,True,True,113,103,0.008589928038418293,True,True
11,0.26,50,-1.3394368886947632,0.09535482926337356,-1.5263323540509754,-1.152541423338551,0.08711787752734806,1.1889050940828745,0.01816762238740921,0.37379093071242453,50,47,0.09632281213998795,False,False,40,30,0.01606280915439129,True,True
11,0.26,100,-1.3302662372589111,0.047032994665604004,-1.422450906803495,-1.2380815677143273,0.07640395872801252,2.4103896224905985,0.01816762238740921,0.18436933908916764,100,100,0.07242144644260406,False,False,40,30,0.01606280915439129,True,True
11,0.26,250,-1.32578706741333,0.03967392011453893,-1.4035479508378264,-1.2480261839888338,0.07177232862676232,2.85749030923422,0.01816762238740921,0.15552176684899255,160,150,0.0651584267616272,True,True,40,30,0.01606280915439129,True,True
11,0.26,500,-1.32578706741333,0.03967392011453893,-1.4035479508378264,-1.2480261839888338,0.07177232862676232,2.85749030923422,0.01816762238740921,0.15552176684899255,160,150,0.0651584267616272,True,True,40,30,0.01606280915439129,True,True
