seed,tau,stage,epoch,train_loss,val_loss
22,0.18,main,86,0.04296115723749002,0.0641566812992096
22,0.18,main,87,0.045661370580395065,0.062087930738925934
22,0.18,main,88,0.04405460134148598,0.05981215462088585
22,0.18,main,89,0.04302058431009451,0.0624312087893486
22,0.18,main,90,0.04250170600910982,0.06087232753634453
22,0.18,main,91,0.04360098702212175,0.06574850529432297
22,0.18,main,92,0.04887045919895172,0.07123058289289474
22,0.18,main,93,0.04568436679740747,0.06662052124738693
22,0.18,main,94,0.04289107769727707,0.06190596520900726
22,0.18,main,95,0.04238644180198511,0.059555575251579285
22,0.18,main,96,0.04627947881817818,0.06510823220014572
22,0.18,main,97,0.0445374163488547,0.07918839901685715
22,0.18,main,98,0.05201468616724014,0.08128614723682404
22,0.18,main,99,0.05603042555352052,0.08041733503341675
22,0.18,main,100,0.05847486418982347,0.06236821785569191
22,0.18,main,101,0.0508144237101078,0.060290172696113586
22,0.18,main,102,0.04791217980285486,0.060739800333976746
22,0.18,main,103,0.04344741441309452,0.060741350054740906
22,0.18,main,104,0.04630137172838052,0.06146989390254021
22,0.18,main,105,0.046031709760427475,0.05939412862062454
22,0.18,main,106,0.04459002676109473,0.06096718832850456
22,0.18,main,107,0.04205352999269962,0.06863401085138321
22,0.18,main,108,0.04335143727560838,0.06519994884729385
22,0.18,main,109,0.04423371950785319,0.06021865829825401
22,0.18,main,110,0.04173240934809049,0.05760953947901726
22,0.18,main,111,0.04262196893493334,0.05870495364069939
22,0.18,main,112,0.04495475006600221,0.05734855309128761
22,0.18,main,113,0.045754422744115196,0.057230159640312195
22,0.18,main,114,0.04512953571975231,0.057501282542943954
22,0.18,main,115,0.04163831782837709,0.056103967130184174
22,0.18,main,116,0.041003103057543434,0.05563259869813919
22,0.18,main,117,0.04241658126314481,0.05795003101229668
22,0.18,main,118,0.042043315867582955,0.060995154082775116
22,0.18,main,119,0.04188017795483271,0.06956613808870316
22,0.18,main,120,0.045275443543990455,0.0643579289317131
22,0.18,main,121,0.04345962777733803,0.05795281007885933
22,0.18,main,122,0.042839378118515015,0.05641855672001839
22,0.18,main,123,0.040597072492043175,0.05963169038295746
22,0.18,main,124,0.04252621034781138,0.0680968388915062
22,0.18,main,125,0.04258665752907594,0.05499724671244621
22,0.18,main,126,0.04080166108906269,0.05756368115544319
22,0.18,main,127,0.03968180219332377,0.055164966732263565
22,0.18,main,128,0.03883145128687223,0.05552871152758598
22,0.18,main,129,0.04028153729935487,0.05397472903132439
22,0.18,main,130,0.03965084875623385,0.05748232826590538
22,0.18,main,131,0.03942646582921346,0.06119677424430847
22,0.18,main,132,0.03901953684786955,0.054879073053598404
22,0.18,main,133,0.04188620174924532,0.05584770813584328
22,0.18,main,134,0.03914825307826201,0.05958668887615204
22,0.18,main,135,0.03835630354781946,0.05497809126973152
22,0.18,main,136,0.03721162583678961,0.06412964314222336
22,0.18,main,137,0.04343858174979687,0.057292524725198746
22,0.18,main,138,0.04042720856765906,0.0559549555182457
22,0.18,main,139,0.04242413677275181,0.054414208978414536
22,0.18,projection,1,0.5972942511240641,0.433982789516449
22,0.18,projection,2,0.3013940081000328,0.15332283079624176
22,0.18,projection,3,0.16032144675652185,0.10268551111221313
22,0.18,projection,4,0.11662521213293076,0.08133333176374435
22,0.18,projection,5,0.08223748952150345,0.07361291348934174
22,0.18,projection,6,0.06398868622879188,0.05017092078924179
22,0.18,projection,7,0.05333468255897363,0.038366761058568954
22,0.18,projection,8,0.04610895117123922,0.029040466994047165
22,0.18,projection,9,0.04126038899024328,0.02486313320696354
22,0.18,projection,10,0.03676785652836164,0.022859590128064156
22,0.18,projection,11,0.035574705339968204,0.023326175287365913
22,0.18,projection,12,0.03304799056301514,0.021818440407514572
22,0.18,projection,13,0.030924671329557896,0.022753192111849785
22,0.18,projection,14,0.029473121588428814,0.023177092894911766
22,0.18,projection,15,0.02895173275222381,0.0221885796636343
22,0.18,projection,16,0.027762109724183876,0.024289436638355255
22,0.18,projection,17,0.02743632874141137,0.022512223571538925
22,0.18,projection,18,0.0265549107765158,0.021574772894382477
22,0.18,projection,19,0.026193773684402306,0.02310212142765522
22,0.18,projection,20,0.025635760587950546,0.02282363921403885
22,0.18,projection,21,0.025173563820620377,0.023746609687805176
22,0.18,projection,22,0.024878849275410175,0.020678941160440445
22,0.18,projection,23,0.023936489907403786,0.02128412202000618
22,0.18,projection,24,0.02350154456992944,0.020479293540120125
22,0.18,projection,25,0.023145902281006176,0.021606341004371643
22,0.18,projection,26,0.023388593768080074,0.024592094123363495
22,0.18,projection,27,0.022832182236015797,0.021274005994200706
22,0.18,projection,28,0.02204548877974351,0.021348200738430023
22,0.18,projection,29,0.022357862132291,0.01945800893008709
22,0.18,projection,30,0.02047983060280482,0.02013121359050274
22,0.18,projection,31,0.020585326788326103,0.02507931739091873
22,0.18,projection,32,0.020684451175232727,0.01910920813679695
22,0.18,projection,33,0.019910384590427082,0.02007218264043331
22,0.18,projection,34,0.019351844675838947,0.018844779580831528
22,0.18,projection,35,0.019509649990747373,0.019976526498794556
22,0.18,projection,36,0.019677208736538887,0.018762439489364624
22,0.18,projection,37,0.019438593958814938,0.018246732652187347
22,0.18,projection,38,0.017762411230554182,0.01815309002995491
22,0.18,projection,39,0.01742299102867643,0.01911277137696743
22,0.18,projection,40,0.017300627815226715,0.018079813569784164
22,0.18,projection,41,0.016903506436695654,0.021266570314764977
22,0.18,projection,42,0.016970941331237555,0.021059952676296234
22,0.18,projection,43,0.016883031154672306,0.020101765170693398
22,0.18,projection,44,0.017888757400214672,0.016459699720144272
22,0.18,projection,45,0.01884033965567748,0.017684079706668854
22,0.18,projection,46,0.018312939597914617,0.02158568613231182
22,0.18,projection,47,0.017232727259397507,0.02728230692446232
22,0.18,projection,48,0.017498604953289032,0.025995058938860893
22,0.18,projection,49,0.016789945773780346,0.01846836879849434
22,0.18,projection,50,0.01602797582745552,0.017000390216708183
22,0.18,projection,51,0.015510456946988901,0.017374107614159584
22,0.18,projection,52,0.014403806378444036,0.018638310953974724
22,0.18,projection,53,0.014973936136811972,0.02397826313972473
22,0.18,projection,54,0.014641326231261095,0.033659469336271286
22,0.2,main,1,0.88530566294988,0.8556166887283325
22,0.2,main,2,0.8668382465839386,0.8342679738998413
22,0.2,main,3,0.838764895995458,0.7911360859870911
22,0.2,main,4,0.7687157193819681,0.6554759740829468
22,0.2,main,5,0.5360817213853201,0.2670349180698395
22,0.2,main,6,0.34276820222536725,0.23906010389328003
22,0.2,main,7,0.3022675961256027,0.28386372327804565
22,0.2,main,8,0.26830951621135074,0.23033028841018677
22,0.2,main,9,0.2399829626083374,0.20313502848148346
22,0.2,main,10,0.21442888428767523,0.19663135707378387
22,0.2,main,11,0.20470253129800162,0.19626471400260925
22,0.2,main,12,0.19802642613649368,0.1849828064441681
22,0.2,main,13,0.18938932319482168,0.18429282307624817
22,0.2,main,14,0.17955736070871353,0.17106705904006958
22,0.2,main,15,0.1699375112851461,0.16861513257026672
22,0.2,main,16,0.16375777125358582,0.16222435235977173
22,0.2,main,17,0.15742475539445877,0.16178691387176514
22,0.2,main,18,0.1501677706837654,0.16928331553936005
22,0.2,main,19,0.14206717411677042,0.14260919392108917
22,0.2,main,20,0.1369656485815843,0.14177006483078003
22,0.2,main,21,0.12552996973196665,0.1338208168745041
22,0.2,main,22,0.11546127870678902,0.12244956940412521
22,0.2,main,23,0.10542540500561397,0.11650572717189789
22,0.2,main,24,0.09820704410473506,0.11560927331447601
22,0.2,main,25,0.09299515436093013,0.1100168451666832
22,0.2,main,26,0.08502176279822986,0.10653678327798843
22,0.2,main,27,0.08190358305970828,0.10730262100696564
22,0.2,main,28,0.08323014651735623,0.10698361694812775
22,0.2,main,29,0.0787918691833814,0.10519059002399445
22,0.2,main,30,0.07328581437468529,0.10512857884168625
22,0.2,main,31,0.07190538073579471,0.10303648561239243
22,0.2,main,32,0.0686647854745388,0.10241243243217468
22,0.2,main,33,0.0684083600838979,0.10667819529771805
22,0.2,main,34,0.06896982714533806,0.10027143359184265
22,0.2,main,35,0.06734373793005943,0.09993527829647064
22,0.2,main,36,0.06689611822366714,0.09780744463205338
22,0.2,main,37,0.06618390170236428,0.10804412513971329
22,0.2,main,38,0.06900611706078053,0.1080668717622757
22,0.2,main,39,0.062460497642556824,0.10204454511404037
22,0.2,main,40,0.061665174240867295,0.09878268092870712
22,0.2,main,41,0.06127918635805448,0.10212531685829163
22,0.2,main,42,0.06024919139842192,0.09649217873811722
22,0.2,main,43,0.059113104517261185,0.1082926020026207
22,0.2,main,44,0.06298804841935635,0.09472933411598206
22,0.2,main,45,0.058908447002371155,0.09162754565477371
22,0.2,main,46,0.06102599576115608,0.09337165951728821
22,0.2,main,47,0.060018597170710564,0.09158257395029068
22,0.2,main,48,0.05838278184334437,0.09500908106565475
22,0.2,main,49,0.05927941886087259,0.08896470814943314
22,0.2,main,50,0.06194842296342055,0.08796275407075882
22,0.2,main,51,0.060201194137334824,0.10483445227146149
22,0.2,main,52,0.060588344310720764,0.09329918771982193
22,0.2,main,53,0.05638855385283629,0.0919853001832962
22,0.2,main,54,0.05660285862783591,0.08623365312814713
22,0.2,main,55,0.055584448700149856,0.0977303683757782
22,0.2,main,56,0.05715217130879561,0.08989091217517853
22,0.2,main,57,0.05912029060224692,0.08815749734640121
22,0.2,main,58,0.0584823644409577,0.08696435391902924
22,0.2,main,59,0.054612246652444206,0.08878267556428909
22,0.2,main,60,0.05287948126594225,0.08980181068181992
22,0.2,main,61,0.05392106498281161,0.0840635821223259
22,0.2,main,62,0.05282025349636873,0.09523694962263107
22,0.2,main,63,0.05791133021314939,0.08473268151283264
22,0.2,main,64,0.05968493347366651,0.08414586633443832
22,0.2,main,65,0.06209118043382963,0.08476176857948303
22,0.2,main,66,0.05716463799277941,0.08274340629577637
22,0.2,main,67,0.05569088893632094,0.08083167672157288
22,0.2,main,68,0.05298121521870295,0.08253402262926102
22,0.2,main,69,0.05384241230785847,0.07822288572788239
22,0.2,main,70,0.05482943418125311,0.09569244831800461
22,0.2,main,71,0.05545709157983462,0.100943922996521
22,0.2,main,72,0.059716859832406044,0.09295708686113358
22,0.2,main,73,0.054168914134303726,0.08164772391319275
22,0.2,main,74,0.05196181063850721,0.07979568094015121
22,0.2,main,75,0.05254320614039898,0.07931016385555267
22,0.2,main,76,0.05208229459822178,0.08079207688570023
22,0.2,main,77,0.04975531126062075,0.07830549776554108
22,0.2,main,78,0.04928142266968886,0.08082373440265656
22,0.2,main,79,0.04893482538561026,0.08001699298620224
22,0.2,projection,1,0.44655633469422656,0.2557102143764496
22,0.2,projection,2,0.18242227534453073,0.1582239270210266
22,0.2,projection,3,0.11652803048491478,0.09527038037776947
22,0.2,projection,4,0.08829158668716748,0.06610967963933945
22,0.2,projection,5,0.06443249682585399,0.048563871532678604
22,0.2,projection,6,0.049917573730150856,0.03561145439743996
22,0.2,projection,7,0.04041763519247373,0.027666481211781502
22,0.2,projection,8,0.035207352290550865,0.022701023146510124
22,0.2,projection,9,0.031168424524366856,0.021876920014619827
22,0.2,projection,10,0.029613355174660683,0.021791718900203705
22,0.2,projection,11,0.02768196693311135,0.021355992183089256
22,0.2,projection,12,0.02680006033430497,0.02110014297068119
22,0.2,projection,13,0.025753673786918323,0.022651473060250282
22,0.2,projection,14,0.024399094594021637,0.020231736823916435
22,0.2,projection,15,0.024503993180890877,0.01977606862783432
22,0.2,projection,16,0.022787547670304775,0.019333351403474808
22,0.2,projection,17,0.022196657955646515,0.02283376082777977
22,0.2,projection,18,0.022220302373170853,0.01934369094669819
22,0.2,projection,19,0.02167756451914708,0.019146479666233063
22,0.2,projection,20,0.02124975062906742,0.020406298339366913
22,0.2,projection,21,0.020165760070085526,0.01938464492559433
22,0.2,projection,22,0.019493035972118378,0.0189647376537323
22,0.2,projection,23,0.018657957048465807,0.020378408953547478
22,0.2,projection,24,0.018657228754212458,0.02478991262614727
22,0.2,projection,25,0.018674167493979137,0.020508544519543648
22,0.2,projection,26,0.01719323421518008,0.017248554155230522
22,0.2,projection,27,0.016878431818137567,0.018496491014957428
22,0.2,projection,28,0.017668844511111576,0.018102874979376793
22,0.2,projection,29,0.01670462250088652,0.022932084277272224
22,0.2,projection,30,0.016077113182594378,0.022317949682474136
22,0.2,projection,31,0.01534730801358819,0.01991872489452362
22,0.2,projection,32,0.014920375775545835,0.021210860460996628
22,0.2,projection,33,0.015669251481691997,0.01964516006410122
22,0.2,projection,34,0.015017442560444275,0.01861998625099659
22,0.2,projection,35,0.014321883674710989,0.017485151067376137
22,0.2,projection,36,0.01450647475818793,0.018015652894973755
22,0.22,main,1,0.9776743253072103,0.9434829354286194
22,0.22,main,2,0.9532306591669718,0.9130635261535645
22,0.22,main,3,0.9110327561696371,0.8446325659751892
22,0.22,main,4,0.7964130441347758,0.6332769393920898
22,0.22,main,5,0.46967897812525433,0.3194127678871155
22,0.22,main,6,0.37500820060571033,0.28965798020362854
22,0.22,main,7,0.335591862599055,0.2650946080684662
22,0.22,main,8,0.2793724636236827,0.25016751885414124
22,0.22,main,9,0.25321684529383975,0.22579094767570496
22,0.22,main,10,0.24293173601229986,0.2060464322566986
22,0.22,main,11,0.22653255860010782,0.1941206455230713
22,0.22,main,12,0.21521044025818506,0.18252094089984894
22,0.22,main,13,0.2060397043824196,0.1765172928571701
22,0.22,main,14,0.1958747754494349,0.17093604803085327
22,0.22,main,15,0.18741230169932047,0.16913296282291412
22,0.22,main,16,0.18012630691130957,0.16490329802036285
22,0.22,main,17,0.16869426518678665,0.16037927567958832
22,0.22,main,18,0.15676462898651758,0.153115376830101
22,0.22,main,19,0.14735526343186697,0.14517293870449066
22,0.22,main,20,0.13394431894024214,0.13700614869594574
22,0.22,main,21,0.12426045164465904,0.14284946024417877
22,0.22,main,22,0.11961182082692783,0.11976669728755951
22,0.22,main,23,0.1050642654299736,0.11770940572023392
22,0.22,main,24,0.09973783666888873,0.1119508370757103
22,0.22,main,25,0.09780095020929973,0.10564400255680084
22,0.22,main,26,0.09456982339421909,0.10435738414525986
22,0.22,main,27,0.08716567481557529,0.11439332365989685
22,0.22,main,28,0.08424640074372292,0.11698129773139954
22,0.22,main,29,0.08284380411108334,0.10415206104516983
22,0.22,main,30,0.08115967859824498,0.10232362151145935
22,0.22,main,31,0.08041230961680412,0.10260465741157532
22,0.22,main,32,0.07959719623128574,0.10357563942670822
22,0.22,main,33,0.07626906782388687,0.10013603419065475
22,0.22,main,34,0.07104001690944035,0.10156937688589096
22,0.22,main,35,0.0707424891491731,0.10166049748659134
22,0.22,main,36,0.07001110911369324,0.09917282313108444
22,0.22,main,37,0.07025196279088657,0.09626729041337967
22,0.22,main,38,0.07029318312803905,0.09757029265165329
22,0.22,main,39,0.06885234763224919,0.10274260491132736
22,0.22,main,40,0.06711965364714463,0.10082539170980453
22,0.22,main,41,0.06823318017025788,0.09610439836978912
22,0.22,main,42,0.0644047912210226,0.09234299510717392
22,0.22,main,43,0.06524165285130341,0.09213382750749588
22,0.22,main,44,0.06319934626420338,0.09743976593017578
22,0.22,main,45,0.06259928395350774,0.09017229080200195
22,0.22,main,46,0.06307494329909484,0.08973223716020584
22,0.22,main,47,0.06391457406183083,0.09605724364519119
22,0.22,main,48,0.062084052711725235,0.09337960183620453
22,0.22,main,49,0.0607948483278354,0.08863227069377899
22,0.22,main,50,0.061921472971638046,0.08854811638593674
22,0.22,main,51,0.058311322083075844,0.09076499938964844
22,0.22,main,52,0.060390839353203773,0.08716274052858353
22,0.22,main,53,0.06621214436988036,0.08832474797964096
22,0.22,main,54,0.06067461768786112,0.08468461781740189
22,0.22,main,55,0.05900374179085096,0.09675034880638123
22,0.22,main,56,0.06263883287707965,0.09547791630029678
22,0.22,main,57,0.0626879936705033,0.08369375765323639
22,0.22,main,58,0.0596327061454455,0.08780523389577866
22,0.22,main,59,0.06238384544849396,0.08837563544511795
22,0.22,main,60,0.06445956478516261,0.08611506968736649
22,0.22,main,61,0.0634520339469115,0.08343308418989182
22,0.22,main,62,0.0572871882468462,0.08357736468315125
22,0.22,main,63,0.056535871078570686,0.08031449466943741
22,0.22,main,64,0.05585777200758457,0.08000466227531433
22,0.22,main,65,0.056580703084667526,0.08141562342643738
22,0.22,main,66,0.05370742827653885,0.08095043152570724
22,0.22,main,67,0.05290715334316095,0.08393045514822006
22,0.22,main,68,0.05512442750235399,0.07536270469427109
22,0.22,main,69,0.05339978449046612,0.07644517719745636
22,0.22,main,70,0.05362829503913721,0.07715234160423279
22,0.22,main,71,0.05494439788162708,0.07633224129676819
22,0.22,main,72,0.05496448713044325,0.08077589422464371
22,0.22,main,73,0.054083925361434616,0.07516493648290634
22,0.22,main,74,0.0554904459665219,0.0741230696439743
22,0.22,main,75,0.05377289280295372,0.08307496458292007
22,0.22,main,76,0.05321517835060755,0.07572285085916519
22,0.22,main,77,0.05282831750810146,0.07023661583662033
22,0.22,main,78,0.049857589726646744,0.07340101897716522
22,0.22,main,79,0.05112898660202821,0.07260121405124664
22,0.22,main,80,0.05224167245129744,0.07592400163412094
22,0.22,main,81,0.05032814542452494,0.07033296674489975
22,0.22,main,82,0.05157622757057349,0.07876750826835632
22,0.22,main,83,0.05135382836063703,0.07214061170816422
22,0.22,main,84,0.04962981243928274,0.07219646871089935
22,0.22,main,85,0.05105627700686455,0.07117479294538498
22,0.22,main,86,0.05587756199141344,0.07191894203424454
22,0.22,main,87,0.05590464547276497,0.07087481021881104
22,0.22,projection,1,0.6495324869950613,0.4721657335758209
22,0.22,projection,2,0.3279120698571205,0.1428874284029007
22,0.22,projection,3,0.15118987734119096,0.09161924570798874
22,0.22,projection,4,0.106827262789011,0.07031343877315521
22,0.22,projection,5,0.06859707583983739,0.0632966011762619
22,0.22,projection,6,0.0531297338505586,0.0410105362534523
22,0.22,projection,7,0.04541048842171828,0.03189665079116821
22,0.22,projection,8,0.04067185645302137,0.026904122903943062
22,0.22,projection,9,0.03795300175746282,0.025380637496709824
22,0.22,projection,10,0.03572052096327146,0.024730989709496498
22,0.22,projection,11,0.03557923249900341,0.024965830147266388
22,0.22,projection,12,0.03471384849399328,0.023996124044060707
22,0.22,projection,13,0.03126930414388577,0.024138424545526505
22,0.22,projection,14,0.03010964548836152,0.023022284731268883
22,0.22,projection,15,0.028385804345210392,0.02390461415052414
22,0.22,projection,16,0.028064181407292683,0.023396767675876617
22,0.22,projection,17,0.026717696338891983,0.02368101477622986
22,0.22,projection,18,0.02638827543705702,0.02275410108268261
22,0.22,projection,19,0.025587971322238445,0.022249465808272362
22,0.22,projection,20,0.025514337544639904,0.022539634257555008
22,0.22,projection,21,0.02398080766821901,0.02369592897593975
22,0.22,projection,22,0.023991542247434456,0.020930197089910507
22,0.22,projection,23,0.023552278988063335,0.02158169448375702
22,0.22,projection,24,0.02320506051182747,0.021243877708911896
22,0.22,projection,25,0.02300177312766512,0.020591890439391136
22,0.22,projection,26,0.02225093139956395,0.020018797367811203
22,0.22,projection,27,0.022244205077489216,0.019361473619937897
22,0.22,projection,28,0.021728241350501776,0.022617502138018608
22,0.22,projection,29,0.020486978193124134,0.02142491564154625
22,0.22,projection,30,0.02000409799317519,0.018464140594005585
22,0.22,projection,31,0.01908486057072878,0.021716948598623276
22,0.22,projection,32,0.01953171892091632,0.025953438133001328
22,0.22,projection,33,0.020189110189676285,0.024828853085637093
22,0.22,projection,34,0.020392131060361862,0.018843261525034904
22,0.22,projection,35,0.01840536358455817,0.018394935876131058
22,0.22,projection,36,0.018595443417628605,0.02038264274597168
22,0.22,projection,37,0.01719784364104271,0.021881362423300743
22,0.22,projection,38,0.016599888913333416,0.01975804939866066
22,0.22,projection,39,0.016387091639141243,0.018853651359677315
22,0.22,projection,40,0.016957559157162905,0.019558681175112724
22,0.22,projection,41,0.017219266388565302,0.01911340467631817
22,0.22,projection,42,0.017661237778762977,0.0217368695884943
22,0.22,projection,43,0.017246438500781853,0.02648528665304184
22,0.22,projection,44,0.01692577125504613,0.02784963697195053
22,0.22,projection,45,0.01665209559723735,0.02044043503701687
22,0.24,main,1,1.0647264122962952,1.0260847806930542
22,0.24,main,2,1.0352845191955566,0.990106999874115
22,0.24,main,3,0.9842639962832133,0.9009918570518494
22,0.24,main,4,0.8299086888631185,0.6121867299079895
22,0.24,main,5,0.4502236743768056,0.4184653162956238
22,0.24,main,6,0.36737627784411114,0.3031092882156372
22,0.24,main,7,0.3169650187095006,0.24050869047641754
22,0.24,main,8,0.2689012438058853,0.23485909402370453
22,0.24,main,9,0.24256095538536707,0.21641233563423157
22,0.24,main,10,0.23024284839630127,0.20548687875270844
22,0.24,main,11,0.21368027478456497,0.19376936554908752
22,0.24,main,12,0.20282621930042902,0.19149330258369446
22,0.24,main,13,0.1957259178161621,0.18374651670455933
22,0.24,main,14,0.18669275691111883,0.1851014792919159
22,0.24,main,15,0.1781174416343371,0.16859310865402222
22,0.24,main,16,0.16507105280955633,0.16213129460811615
22,0.24,main,17,0.15742137283086777,0.1530444324016571
22,0.24,main,18,0.14454048623641333,0.15012751519680023
22,0.24,main,19,0.13476532946030298,0.13594983518123627
22,0.24,main,20,0.1241894190510114,0.12809771299362183
22,0.24,main,21,0.11680807297428449,0.1270882487297058
22,0.24,main,22,0.11050694808363914,0.11342258006334305
22,0.24,main,23,0.09733835731943448,0.10859400779008865
22,0.24,main,24,0.08940878883004189,0.10555221885442734
22,0.24,main,25,0.08409926543633144,0.10535499453544617
22,0.24,main,26,0.07954637085398038,0.10504382103681564
22,0.24,main,27,0.07894741495450337,0.10558810085058212
22,0.24,main,28,0.07641337066888809,0.10389958322048187
22,0.24,main,29,0.07436888913313548,0.10129678249359131
22,0.24,main,30,0.0727924071252346,0.10367163270711899
22,0.24,main,31,0.07351496443152428,0.10160624235868454
22,0.24,main,32,0.0705975132683913,0.10008890181779861
22,0.24,main,33,0.07235167175531387,0.10072966665029526
22,0.24,main,34,0.07305032884081204,0.1020360216498375
22,0.24,main,35,0.07386647413174312,0.09944958984851837
22,0.24,main,36,0.0734258188555638,0.09967371076345444
22,0.24,main,37,0.06904400698840618,0.0936705619096756
22,0.24,main,38,0.0679432675242424,0.09401276707649231
22,0.24,main,39,0.06701906708379586,0.09696375578641891
22,0.24,main,40,0.06965041160583496,0.10345529764890671
22,0.24,main,41,0.06836618607242902,0.09567926079034805
22,0.24,main,42,0.06340608559548855,0.0974075123667717
22,0.24,main,43,0.06617373911043008,0.09619147330522537
22,0.24,main,44,0.06563013916214307,0.09281900525093079
22,0.24,main,45,0.06435716959337394,0.09608328342437744
22,0.24,main,46,0.0640809778124094,0.0884103775024414
22,0.24,main,47,0.06437459712227185,0.09027959406375885
22,0.24,main,48,0.06373880431056023,0.09282173216342926
22,0.24,main,49,0.06574344386657079,0.09101145714521408
22,0.24,main,50,0.06270505922536056,0.08602222055196762
22,0.24,main,51,0.06432518983880679,0.08758845180273056
22,0.24,main,52,0.06782234956820805,0.09281802922487259
22,0.24,main,53,0.06942225558062394,0.0902458131313324
22,0.24,main,54,0.06860909362634023,0.08628229051828384
22,0.24,main,55,0.07140652587016423,0.09139688313007355
22,0.24,main,56,0.06791803799569607,0.08306414633989334
22,0.24,main,57,0.06397593207657337,0.0868053138256073
22,0.24,main,58,0.06737370913227399,0.0825577974319458
22,0.24,main,59,0.06065486619869868,0.07953137904405594
22,0.24,main,60,0.05838634570439657,0.07989932596683502
22,0.24,main,61,0.05671830289065838,0.08049067109823227
22,0.24,main,62,0.05577643774449825,0.07931791990995407
22,0.24,main,63,0.05517469719052315,0.07937531173229218
22,0.24,main,64,0.055827208484212555,0.0776217058300972
22,0.24,main,65,0.05476680646340052,0.08084546029567719
22,0.24,main,66,0.05681059012810389,0.07614614069461823
22,0.24,main,67,0.05726153776049614,0.0796063169836998
22,0.24,main,68,0.06074585268894831,0.07563864439725876
22,0.24,main,69,0.05506741255521774,0.0742717906832695
22,0.24,main,70,0.0543871708214283,0.07521751523017883
22,0.24,main,71,0.05511028381685416,0.07969126850366592
22,0.24,main,72,0.053138736014564834,0.07743792980909348
22,0.24,main,73,0.055942410603165627,0.07349737733602524
22,0.24,main,74,0.05224446766078472,0.07285448908805847
22,0.24,main,75,0.05258860004444917,0.07191722840070724
22,0.24,main,76,0.054794094835718475,0.07066069543361664
22,0.24,main,77,0.06615422541896503,0.07225782424211502
22,0.24,main,78,0.06010709765056769,0.07419714331626892
22,0.24,main,79,0.054769291852911316,0.07612194120883942
22,0.24,main,80,0.051468061904112496,0.07352761924266815
22,0.24,main,81,0.051695664102832474,0.0713527649641037
22,0.24,main,82,0.05404238464931647,0.06844887137413025
22,0.24,main,83,0.05191868729889393,0.07156988233327866
22,0.24,main,84,0.05169654202957948,0.07103360444307327
22,0.24,main,85,0.05692518626650175,0.06676799803972244
22,0.24,main,86,0.05463237750033537,0.07532764971256256
22,0.24,main,87,0.05173601023852825,0.07306614518165588
22,0.24,main,88,0.049903338154157005,0.06931466609239578
22,0.24,main,89,0.04858745448291302,0.06663418561220169
22,0.24,main,90,0.048784936467806496,0.06868474185466766
22,0.24,main,91,0.04870423239966234,0.0675722137093544
22,0.24,main,92,0.05270075984299183,0.0718211829662323
22,0.24,main,93,0.05427893747886022,0.06914368271827698
22,0.24,main,94,0.05267301139732202,0.06457702815532684
22,0.24,main,95,0.048340797424316406,0.06940765678882599
22,0.24,main,96,0.04819886262218157,0.07336033135652542
22,0.24,main,97,0.04721821161607901,0.06429264694452286
22,0.24,main,98,0.04695261207719644,0.06759750843048096
22,0.24,main,99,0.0456333172818025,0.06463315337896347
22,0.24,main,100,0.046220372741421066,0.06646864861249924
22,0.24,main,101,0.04595890206595262,0.0642702728509903
22,0.24,main,102,0.047298348819216095,0.06400752812623978
22,0.24,main,103,0.048255552227298416,0.06627324968576431
22,0.24,main,104,0.04737663517395655,0.0720352753996849
22,0.24,main,105,0.044874455158909164,0.07249218970537186
22,0.24,main,106,0.0467133621374766,0.0649171993136406
22,0.24,main,107,0.0481350210805734,0.06499060988426208
22,0.24,main,108,0.0478344007084767,0.07711035013198853
22,0.24,main,109,0.052564658845464386,0.06890936940908432
22,0.24,main,110,0.04538608777026335,0.06645609438419342
22,0.24,main,111,0.04444324287275473,0.06707989424467087
22,0.24,main,112,0.04436549420158068,0.07085787504911423
22,0.24,projection,1,0.37884404013554257,0.19354483485221863
22,0.24,projection,2,0.1679878644645214,0.11911193281412125
22,0.24,projection,3,0.10352320844928424,0.09626034647226334
22,0.24,projection,4,0.08688534734149773,0.06198656186461449
22,0.24,projection,5,0.06718671197692554,0.04689214006066322
22,0.24,projection,6,0.04818631956974665,0.036599356681108475
22,0.24,projection,7,0.03976100062330564,0.03109176643192768
22,0.24,projection,8,0.037154419968525566,0.02587895840406418
22,0.24,projection,9,0.03358378571768602,0.0251156035810709
22,0.24,projection,10,0.03107697640856107,0.02268010936677456
22,0.24,projection,11,0.0300868966927131,0.023845963180065155
22,0.24,projection,12,0.02955688846608003,0.022979162633419037
22,0.24,projection,13,0.02798135733852784,0.021278265863656998
22,0.24,projection,14,0.026551553048193455,0.022161543369293213
22,0.24,projection,15,0.0248283085723718,0.019798550754785538
22,0.24,projection,16,0.024540761796136696,0.02274351939558983
22,0.24,projection,17,0.024888824050625164,0.019038580358028412
22,0.24,projection,18,0.023176381985346477,0.019648635759949684
22,0.24,projection,19,0.02227261507262786,0.018563203513622284
22,0.24,projection,20,0.02175677785029014,0.016542725265026093
22,0.24,projection,21,0.021207245842864115,0.019293181598186493
22,0.24,projection,22,0.020422480224321287,0.01913974992930889
22,0.24,projection,23,0.020356052555143833,0.018461856991052628
22,0.24,projection,24,0.019504331673185032,0.017186718061566353
22,0.24,projection,25,0.01807877824952205,0.01658412627875805
22,0.24,projection,26,0.0178125297340254,0.01688961684703827
