n,stage,metric,completed_reps,planned_reps,signed_mean,signed_mc_se,mean_abs,mean_abs_mc_se,mean_abs_ci_low,mean_abs_ci_high,median_abs,q90_abs,rms
1000,polished,W,50,50,-0.007889747310267994,0.03542126006575801,0.1958556867008485,0.021750634833435794,0.15214614954773525,0.23956522385396173,0.16981729087200031,0.3942618349836939,0.24807431483383563
1000,polished,root_n_G,50,50,-0.07884748130335545,0.009156191161848405,0.08548040688744443,0.007848022419904888,0.06970921537196847,0.10125159840292039,0.07061231494680574,0.15926428781402202,0.10161142308277263
1000,polished,root_n_phi_score,50,50,0.10643874367733142,0.0090387240577318,0.11042018584050588,0.008004866901665955,0.09433380353840251,0.12650656814260924,0.11365892645152395,0.1825674646473019,0.12382420705422596
1000,polished,root_n_a,50,50,-0.038998144443954545,0.07000478182668955,0.3781846522616626,0.044864882979924754,0.2880252944085047,0.46834401011482046,0.29294869160451414,0.7986485761657277,0.49158281064495063
1000,polished,sqrt_n_prediction_error_squared,50,50,1.0925709580658944,0.04625142297402974,1.0925709580658944,0.04625142297402974,0.9996252437752939,1.185516672356495,1.0938322210771387,1.4533396625295303,1.139531399584072
1000,polished,n_quarter_h_l2,50,50,1.0147025812196884,0.02248896486359137,1.0147025812196884,0.02248896486359137,0.9695093143211456,1.0598958481182312,1.0164691501684506,1.1795801659772858,1.026841395652247
1000,polished,n_quarter_m_l2,50,50,1.0464218342090508,0.021551755019169682,1.0464218342090508,0.021551755019169682,1.0031119610058516,1.08973170741225,1.0331405059977263,1.2152571840641366,1.0572407881771033
1000,polished,n_frozen_h_loss_gain,50,50,0.01666478751128575,0.003116526021770463,0.01666478751128575,0.003116526021770463,0.010401893992066927,0.022927681030504573,0.009365683212664289,0.03943665253266504,0.027452488604324282
2000,baseline,S,50,50,0.0989732242678595,0.010756112365748322,0.10303420999448072,0.009947468553781232,0.08304402351668015,0.12302439647228129,0.08644623351446216,0.19654076703741133,0.12435715833831847
2000,baseline,E,50,50,0.010165233219501602,0.015275343173181976,0.087437722716738,0.008911636461165892,0.06952911876208098,0.10534632667139501,0.0768562314700975,0.1694508993862695,0.10740950288625417
2000,baseline,T,50,50,-0.0012550544673007899,0.0004332631258436414,0.0025523411920656625,0.00029481388213066924,0.0019598905149739313,0.0031447918691573937,0.0022095734206847226,0.005512895928890304,0.0032822692745212143
2000,baseline,R_score,50,50,0.09006304551565869,0.01686234725111711,0.11517282046252339,0.01338531984501064,0.08827401316093542,0.14207162776411136,0.10267421142018911,0.22302926903979503,0.1484720551268864
2000,baseline,R_theta,50,50,0.9030183055557154,0.16907054558518586,1.1547817929614441,0.13420808475393242,0.8850805492173993,1.4244830367054888,1.0294643256851486,2.2362058873817383,1.4886570054945039
2000,baseline,W,50,50,0.00047894118968297287,0.03573670277477408,0.20636269994062054,0.02019959071786587,0.16577010263385164,0.24695529724738943,0.19104465585130542,0.34793240154359534,0.2501573779045462
2000,baseline,root_n_G,50,50,-0.01506164672406104,0.02684375335840452,0.15546560814241314,0.01523025018281515,0.12485927451974475,0.18607194176508154,0.15480735657997136,0.29880571211416335,0.18850894097102203
