n,rep,stage,seed,theta_hat,theta_error,root_n_theta_error,S,E,T,W,R_score,R_theta,Psi_hat,root_n_G,root_n_phi_score,a_hat,root_n_a,final_training_loss,frozen_h_loss_gain,n_frozen_h_loss_gain,exact_zero_residual_count,near_zero_residual_count,root_n_tie_score_bound,selected_polish_epoch,scaled_population_integration_se,scaled_population_refinement_gap,integration_adequate,decomposition_error,population_score,population_score_se,population_score_refinement_gap,h_l2_squared,h_l2_squared_se,m_l2_squared,m_l2_squared_se,sqrt_n_prediction_error_squared,n_quarter_h_l2,n_quarter_m_l2
500,39,polished,520301774,0.7511776540108608,-0.24882234598913922,-5.563836799526874,-0.4692719475546503,0.12227225433966304,0.016073536784164122,-0.0527053035323124,-0.6076177386784775,-6.092287215755288,-0.020986479493318284,-0.6071887085951547,0.13791676104050463,0.0779779995562352,1.7436410775719036,0.4070488685260043,0.0008672362844727721,0.43361814223638606,0,0,0.0,500,3.219038574280219e-07,9.48068722574394e-09,True,0.0,-0.024097608113170684,1.4395978148569152e-08,-4.2398922220354684e-10,0.0451861430920287,1.2483711341390833e-06,0.07481897286389412,1.3864968051128247e-06,1.3564946072378326,1.0051830061974223,1.2934462081214642
500,40,baseline,520302783,0.7620730027416871,-0.2379269972583129,-5.320209395519938,-0.717016526460179,0.20849162247220598,0.01961082453237184,-0.4145048563492939,-0.9451189734647568,-9.476247767107942,-0.032065953883114735,-0.8711087028255169,0.15409217636533792,0.3533646740123347,7.901474319386337,0.40961934188826105,0.006139996682732796,3.069998341366398,0,0,0.0,0,3.680216759979929e-07,1.9584341494324558e-07,True,0.0,-0.022852761978840116,1.6458429694498297e-08,-8.758383775175904e-09,0.06355995251091993,1.5496338833462158e-06,0.060246932560860215,5.931539768405108e-07,1.7376991061761349,1.1921592782052044,1.1606732384350427
500,40,polished,520302783,0.7728775572835673,-0.22712244271643267,-5.078612211297455,-0.7128944288395224,0.19001255476201717,0.01811615696014668,-0.4145048563492939,-0.9210231405616862,-9.23465058288546,-0.03188160807332117,-0.9192076446077133,0.2063132157681909,0.3519540052941277,7.869930807909904,0.4088188375086629,0.005923824960938573,2.9619124804692865,0,0,0.0,500,3.7790326906294023e-07,3.7211227919655026e-07,True,0.0,-0.021842007137830476,1.6900347970882552e-08,-1.6641367030917342e-08,0.06221412082215932,1.6473508899952365e-06,0.05675141392362279,6.686802106937224e-07,1.6795167359471788,1.1794702341251913,1.1264990872275424
500,41,baseline,520303792,0.7006988957690784,-0.2993011042309216,-6.6925761480109065,-0.3755227207614483,0.04199749040729173,0.029988856786307916,0.2199788296068789,-0.44750906795504797,-4.4869555315595555,-0.0167938866143654,-0.6206172140813844,0.24509449331993596,0.12479982294962078,2.790608876952904,0.40452248492872983,0.000906019839882477,0.4530099199412385,0,0,0.0,0,2.6893376854918003e-07,1.4117964135356597e-07,True,0.0,-0.028509823815303884,1.202708375842323e-08,-6.313745502112278e-09,0.07473695971437125,8.102338365376706e-07,0.11371681540886969,8.336062199131496e-07,2.1719430813422718,1.2927371053427583,1.5946113301962586
500,41,polished,520303792,0.7113616681096163,-0.2886383318903837,-6.4541493101904335,-0.33367985556245455,0.06197847817617075,0.028071097619172036,0.2199788296068789,-0.4237294313577974,-4.2485286937390825,-0.014922616795199193,-0.524935313350054,0.19125545778759934,0.09855524217706028,2.2037622104686116,0.40394281649327085,0.0007487977976141091,0.37439889880705457,0,0,0.0,500,2.6038651066628624e-07,2.829667460138648e-07,True,-5.551115123125783e-17,-0.027532130934313784,1.1644838765475802e-08,-1.2654657589178386e-08,0.07324556241852376,8.227980962892346e-07,0.11033116703340826,9.049111042569564e-07,2.1035492888464398,1.2797736386487377,1.5706940807285952
500,42,baseline,520304801,0.8229026950721929,-0.17709730492780706,-3.960016124505851,-0.7333034163706367,0.1514853200252087,0.00859282691491764,-0.498427097526561,-0.893381563310763,-8.957501946515215,-0.03279432574275151,-0.9013148374684127,0.1680114210977761,0.35801813143538425,8.005528790669736,0.39951707492408384,0.005338967562200203,2.6694837811001015,0,0,0.0,0,1.40061584900338e-07,1.5340027018225524e-08,True,-1.1102230246251565e-16,-0.017278617768198896,6.263744497470277e-09,-6.860268637887135e-10,0.03754227903691738,7.668492419892977e-07,0.04821205625449594,7.127342991382944e-07,1.0147979253482873,0.9162264346590999,1.038293961843643
500,42,polished,520304801,0.833715180702544,-0.16628481929745598,-3.718241595753804,-0.7431759734566425,0.11846123477437898,0.00763083461891062,-0.498427097526561,-0.8692680428499322,-8.715727417763167,-0.03323583991787264,-0.9237001384571624,0.18052416500052,0.34163247983734696,7.639134482381341,0.39848114329884166,0.005054300101553666,2.527150050776833,0,0,0.0,500,1.0663032541220535e-07,3.453373206613759e-08,True,0.0,-0.016243249953007955,4.768653121692289e-09,-1.544395448332958e-09,0.035854565903679914,6.57197639321176e-07,0.04444533442713022,6.582094564721711e-07,0.9563042496072961,0.8953951455328227,0.9969091686897801
500,43,baseline,520305810,0.6496434848874995,-0.35035651511250054,-7.834209841514836,-0.5055190357394279,0.06578458581097635,0.030985719648569554,0.179060043630345,-0.6022893411989738,-6.038861968632903,-0.022607498556670127,-0.5912948345936272,0.08577579885419924,0.20736034604409206,4.636718295924695,0.3937736658037904,0.0027739258587262117,1.3869629293631058,0,0,0.0,0,2.355522606015906e-07,9.428649468170274e-07,True,0.0,-0.03355728326380095,1.0534217339178042e-08,4.2166202293691946e-08,0.05416321986785491,6.352230375759669e-07,0.12247228554742552,6.314244460058299e-07,1.8973180297312062,1.1005118877358424,1.6548605858011378
500,43,polished,520305810,0.6604180321656588,-0.33958196783434125,-7.593283640107341,-0.48959438940100763,0.05966721510318884,0.028998824645287136,0.179060043630345,-0.5782604291494836,-5.7979357672254075,-0.02189532672206311,-0.6153532439981397,0.12575885459713204,0.1895190701782945,4.237775239512197,0.3929164237828671,0.0024886070120132553,1.2443035060066276,0,0,0.0,500,2.4483267604669584e-07,1.0238007175224336e-06,True,0.0,-0.03257153429427035,1.0949250135071927e-08,4.578575999586443e-08,0.05293668417783124,6.801542056411031e-07,0.11947935164983836,9.88903142199821e-07,1.8283357934586726,1.0879798910139298,1.634515072419463
500,44,baseline,520306819,0.8174457627000569,-0.18255423729994313,-4.0820368418330055,-0.6764866056537158,0.017010502223808954,0.014769052025651597,-0.30114188831229594,-0.7082661599031763,-7.101439929510493,-0.03025340072219604,-0.8424673757863939,0.1659807701326782,0.2592751924420633,5.797569551797933,0.4022074575464756,0.0026811795771709557,1.3405897885854778,0,0,0.0,0,1.7452883093950693e-07,1.2603508721266652e-07,True,0.0,-0.01754665884549414,7.80516660028612e-09,5.636460451152736e-09,0.06869038822684295,1.3805600528757564e-06,0.06345869506325025,1.516546621769232e-06,1.7222620553334942,1.2393400561430752,1.1912092844032818
500,44,polished,520306819,0.8280891377270179,-0.17191086227298213,-3.8440437411299206,-0.6388486622215018,0.03215615136833638,0.013524968734763998,-0.30114188831229594,-0.6845297823246022,-6.863446828807407,-0.028570180721241595,-0.8274403637088759,0.18859170148737414,0.2569611655208852,5.745826336822745,0.40148253836216025,0.0025298111829442638,1.2649055914721319,0,0,0.0,500,1.804022951374008e-07,8.068271932735505e-08,True,0.0,-0.016540772865550196,8.067835904484158e-09,3.60824090051004e-09,0.0675537671376466,1.3825274825815032e-06,0.061840847539197795,1.5594619906370656e-06,1.6757563730978684,1.2290435934334032,1.1759266086106175
500,45,baseline,520307828,0.731400785825007,-0.268599214174993,-6.006061015983095,-0.38376050420065405,0.3645158295774621,0.027957774430736215,-0.17721618872224204,-0.7762341082088524,-7.782921453477155,-0.01716229148944512,-0.4394567611199923,0.05569625691933845,0.1957968994691785,4.378151769967756,0.4114984287892534,0.0016886244612233647,0.8443122306116824,0,0,0.0,0,4.0931898555784313e-07,2.023626799782318e-06,True,0.0,-0.025538586071716496,1.8305301523771837e-08,-9.049934170807239e-08,0.08240480032721623,1.645016689849077e-06,0.1189468880823257,1.088042242590531e-06,2.245933169334554,1.35743410596593,1.630868871074986
500,45,polished,520307828,0.7421701038222105,-0.2578298961777895,-5.765251744852506,-0.4586891188481146,0.2674944836217504,0.026033255797326404,-0.17721618872224204,-0.7522168582671913,-7.542112182346566,-0.020513201005677283,-0.596379048084537,0.13768992923642248,0.16088965687389792,3.5976020964665207,0.4110081178283805,0.0015797581122515836,0.7898790561257918,0,0,0.0,500,3.8390281830349137e-07,2.013858674589437e-06,True,0.0,-0.024550569091438747,1.7168655969607144e-08,-9.006249786919218e-08,0.08064343754706213,1.62054673584462e-06,0.11236658158872692,1.078172676854875e-06,2.1748556476484335,1.3428484959014917,1.5851161308612998
500,46,baseline,520308837,0.7515177905722751,-0.24848220942772492,-5.5562311147973205,-0.8227594451145558,-0.19831565848652555,0.019573521553411632,-0.08986343033778249,-0.644017308181442,-6.457247976157396,-0.03679492096812308,-0.8812612328931949,0.05850178777863912,0.36681062662257735,8.20213495997377,0.3973649890149806,0.006270269891384128,3.135134945692064,0,0,0.0,0,2.0929765210667412e-07,1.4161233838312327e-06,True,-1.1102230246251565e-16,-0.023907160322021025,9.360075552832507e-09,6.333096301547325e-08,0.05923472004308092,8.586418730939395e-07,0.07949148112039958,6.013651698825013e-07,1.6696847523189595,1.150881664831351,1.3332229949162842
500,46,polished,520308837,0.7623089089374809,-0.23769109106251907,-5.314934372618854,-0.8040801135894912,-0.20205732910050367,0.017928655547925776,-0.08986343033778249,-0.6199514400369133,-6.215951233978928,-0.03595955586683709,-0.9209361178161064,0.11685600422661506,0.373560141145348,8.353058692854143,0.3967044161858315,0.005675354111321584,2.837677055660792,0,0,0.0,500,2.3472188084668542e-07,1.1745389268443528e-06,True,0.0,-0.022904462623889673,1.049708162759589e-08,5.252697765287251e-08,0.057192057587661,9.84025837809568e-07,0.0739990490232075,7.543808110265724e-07,1.5946814228792916,1.1308639552974205,1.2863393948963522
500,47,baseline,520309846,0.6927389847901697,-0.3072610152098303,-6.870565168447774,-0.3752531649413567,0.0009169922008863685,0.03336482933755902,0.27570474750699997,-0.4095349864798021,-4.1062079062435854,-0.016781831711616287,-0.38294091715716894,0.007687752215812334,0.13924796340077278,3.1136791189253072,0.39976378053272243,0.0006795779796334722,0.3397889898167361,0,0,0.0,0,5.039822883113764e-07,3.8283874534958296e-08,True,0.0,-0.02915273199243802,2.2538773122402704e-08,1.7121069180447979e-09,0.08303276996612659,1.2866648270784506e-06,0.1398269949296624,1.5048258706669014e-06,2.3844333872242602,1.3625964846731478,1.7682269813353817
500,47,polished,520309846,0.7033573752567807,-0.29664262474321934,-6.633130739497996,-0.29752167506780325,0.057341750015163506,0.030990903264076275,0.27570474750699997,-0.385854328347043,-3.868773477293807,-0.013305573804624247,-0.42227543959672154,0.12475376452891832,0.14323907199890515,3.202923020235386,0.3992386042068308,0.0004944269314938188,0.2472134657469094,0,0,0.0,500,4.7449551933890415e-07,2.370840729918329e-07,True,5.551115123125783e-17,-0.028199865967179702,2.1220084725217113e-08,1.0602722071845205e-08,0.0805008000172304,1.2500219733629067e-06,0.13240164952616912,1.2813226513301171e-06,2.291969939023838,1.341660393250257,1.7206367678089904
500,48,baseline,520310855,0.6413308539496991,-0.35866914605030087,-8.02008592000273,-0.4702221341829381,-0.04905855606263465,0.04421849460972627,0.3345057687552981,-0.4653820727300297,-4.666159448045892,-0.021028973131161543,-0.6081621641000413,0.13794002991710316,0.24899133619128577,5.567615535322186,0.41562995237650363,0.002415739112276327,1.2078695561381636,0,0,0.0,0,3.2071819390706973e-07,1.9139730938524206e-07,True,5.551115123125783e-17,-0.033794560562534263,1.4342953663943336e-08,-8.559547889919195e-09,0.0873772496710569,9.466235983658904e-07,0.1343752967178083,1.0110859266169597e-06,2.672954041558899,1.3977892185571268,1.7334136781441518
500,48,polished,520310855,0.6521581264191465,-0.3478418735808535,-7.777980747476766,-0.4864570910748545,-0.08696767007464734,0.04174615432369999,0.3345057687552981,-0.44123557532390717,-4.424054275519929,-0.021755022475603618,-0.6615766880777458,0.17511959700289143,0.24668386122538405,5.516018826520833,0.4152154638293465,0.00219946240214014,1.09973120107007,0,0,0.0,500,3.141724925409294e-07,3.2079628018140007e-07,True,0.0,-0.03282526278902334,1.4050220999641274e-08,-1.4346445788293583e-08,0.08570664960021211,8.758492720799112e-07,0.12597899183821526,8.50721463730202e-07,2.592835795267826,1.3843622886724034,1.678384906650261
500,49,baseline,520311864,0.7219780953125083,-0.27802190468749166,-6.216758781151988,-0.8158159551005885,-0.05759768587276848,0.015263489891899962,-0.15344977790511855,-0.7734817591197198,-7.755324989283257,-0.03648439865467664,-0.8290664661120091,0.013250511011420702,0.2355140625877611,5.266254536033739,0.3896621064100992,0.004234486987063912,2.117243493531956,0,0,0.0,0,2.5681285299678954e-07,7.253346218874607e-07,True,1.1102230246251565e-16,-0.027046069144951036,1.148501993592964e-08,-3.243795041948938e-08,0.03164435140318931,8.381582483658269e-07,0.05650887767386177,8.668959279170464e-07,1.1396879877438626,0.8411832192894848,1.1240893728301817
500,49,polished,520311864,0.7325958709817185,-0.2674041290182815,-5.979338099490016,-0.7377826377072269,-0.002182477747583955,0.014202312120904503,-0.15344977790511855,-0.7498024720805474,-7.5179043076212855,-0.032994642610649175,-0.8103138845157111,0.07253124680848429,0.21745913298296468,4.862534036780756,0.38866512801292424,0.003694096176802719,1.8470480884013596,0,0,0.0,500,2.321914503766544e-07,5.244152243647178e-07,True,0.0,-0.026034556548027797,1.0383917336729368e-08,-2.345256180230626e-08,0.03134973059863453,7.840900733975024e-07,0.05347125762633763,7.791426273443424e-07,1.1007262110985083,0.8372581961071028,1.0934594957971466
500,50,baseline,520312873,0.7680513240898401,-0.23194867591015988,-5.186530066261854,-0.42139992681204447,0.1372606863340477,0.020101157088866617,-0.06148023723368436,-0.5787617702349588,-5.8029624701857525,-0.018845577641303353,-0.6876632834160793,0.2662633566040349,0.08967256950579928,2.0051396113204194,0.3935404011731177,0.0010640368017004187,0.5320184008502093,0,0,0.0,0,4.836140071756755e-07,9.884258417527723e-07,True,0.0,-0.022234582352380856,2.162787589831763e-08,-4.420374745753297e-08,0.06890758974581095,2.4271541163635476e-06,0.062028986965907786,2.1178073322068025e-06,1.841572743732425,1.2412979289328598,1.1777140205976078
500,50,polished,520312873,0.7785832197654906,-0.2214167802345094,-4.951029719634948,-0.36104391475452974,0.17572647842976097,0.018503615721001676,-0.06148023723368436,-0.5552740089052924,-5.5674621235588475,-0.016146374725075355,-0.5633549026654983,0.20231098791096863,0.08894225367401891,1.988809252871367,0.39285690920982813,0.0009310434951397828,0.4655217475698914,0,0,0.0,500,4.603193740242623e-07,9.436847977475396e-07,True,-1.1102230246251565e-16,-0.02125562195484064,2.0586108233568026e-08,-4.2202867141932776e-08,0.06703165392722547,2.393610067200778e-06,0.06255853923546245,2.0575927118967495e-06,1.7729336130969031,1.2242848313424326,1.1827305115857194
1000,1,baseline,1020264932,0.9472759306099513,-0.0527240693900487,-1.6672814678531847,-0.03584119498934911,-0.21641672722221014,0.0024182095361882094,0.3444445904107722,0.1781573226966728,1.7862967296161574,-0.0011333981022855755,-0.06624783344994767,0.030406638460598642,0.006322812923636306,0.19994490057839007,0.4146460772985432,6.530223000233981e-06,0.006530223000233981,0,0,0.0,0,3.062236138784369e-08,7.143840079943056e-08,True,-2.7755575615628914e-17,-0.00518199461868841,9.683640931838086e-10,2.2590805892619414e-09,0.02916904516842503,3.460685903235759e-07,0.028547082658687262,3.499894147146369e-07,0.944382664996487,0.9604198035471408,0.9501252641338767
1000,1,polished,1020264932,0.9572274190087918,-0.042772580991208176,-1.3525877733624028,0.07056616162475722,-0.14082220212224425,0.0018448860233025721,0.3444445904107722,0.20954347772369888,2.1009904241069393,0.0022314979646980097,-0.06541832804726284,0.1359844896720202,-0.010739080538265467,-0.339599544769059,0.41406151556096915,1.469092226324964e-05,0.01469092226324964,0,0,0.0,500,2.0880355738419557e-08,2.0628159953740413e-08,True,-2.7755575615628914e-17,-0.004207607331251424,6.602948248797279e-10,6.52319693920933e-10,0.027613699162467573,3.109124366321579e-07,0.02651128750900346,3.201011590298592e-07,0.8876852572817803,0.934463396693961,0.9156202937463905
1000,2,baseline,1020265941,1.0961392129734269,0.09613921297342687,3.040188854520378,-0.07559789067194703,0.060051937548835865,-0.005267543760038185,-0.43359725307908953,-0.13038228446074474,-1.3072796829611395,-0.002390615208277496,-0.23341086508724676,0.15781297441529973,0.0325021775618879,1.0278091001078407,0.41139209871539767,3.226405834599877e-05,0.03226405834599877,0,0,0.0,0,2.694896203678587e-07,4.566043234997729e-07,True,-2.7755575615628914e-17,0.009421924855341199,8.52201006136537e-09,1.4439096517396277e-08,0.034819308202539735,1.7277482650905502e-06,0.04226442183424466,1.9095863227769126e-06,1.1741535456551335,1.0493251186901464,1.156078877007813
1000,2,polished,1020265941,1.1065945511375215,0.10659455113752148,3.3708156775786007,-0.0832300700844971,0.019745487035440656,-0.005568527347375063,-0.43359725307908953,-0.09740702977256266,-0.9766528599029168,-0.002631965912824537,-0.1470146418192614,0.06378457173476426,0.034614301011624146,1.0946003081140276,0.4111460495533586,3.3585532638436e-05,0.033585532638436,0,0,0.0,500,2.9602101424201796e-07,5.446367966304931e-07,True,2.7755575615628914e-17,0.010455176030986078,9.36100640277919e-09,1.7222927748902772e-08,0.03242874460505812,1.7271902504744377e-06,0.04103154847208164,1.912527689064013e-06,1.1153145921485141,1.0126632935575435,1.139092397900099
1000,3,baseline,1020266950,1.0184470816038516,0.018447081603851556,0.5833479405116285,-0.006205327622102223,0.10914856605219861,-0.0010839987920281194,-0.1724504342960698,-0.1142698948822727,-1.1457285978040679,-0.0001962296891339963,-0.14153877909253038,0.13533345147042816,0.00553612621675568,0.17506768259118974,0.41395965833039194,1.0863523265403074e-06,0.0010863523265403074,0,0,0.0,0,3.104233916433054e-08,2.0108887562959314e-07,True,1.3877787807814457e-17,0.0018055511488111642,9.816449565873242e-10,6.3589885911184e-09,0.03858828492461919,1.0510329785047837e-06,0.040695487962888854,1.065210107235888e-06,1.2229589803788692,1.1046577359586793,1.1344180554570464
1000,3,polished,1020266950,1.0282431027060615,0.02824310270606145,0.8931253274121923,0.04094540992838069,0.1259269440826915,-0.0016074635587650654,-0.1724504342960698,-0.08337407059554575,-0.8359512109035042,0.0012948075510295482,-0.07394069758676693,0.11488610751514759,-0.0023900444886630827,-0.07557984293307823,0.41353475488588404,1.0437675873053998e-06,0.0010437675873053998,0,0,0.0,500,4.3548852303200884e-08,2.7250766512583823e-07,True,0.0,0.0027660094887778323,1.3771356276438443e-09,8.61744901652084e-09,0.03720537292580361,9.423354797607792e-07,0.04044050735653958,9.581615257375682e-07,1.182843354002894,1.0846829935124005,1.1308585808113238
1000,4,baseline,1020267959,0.8845447300425943,-0.11545526995740574,-3.6510162093501357,0.21962232712582555,0.23688069000005232,0.003664601983834226,0.3432132182271235,-0.020922964858061,-0.20978438120930598,0.0069450677874419,-0.00650016811810562,0.2261224952439311,-0.026435085028659624,-0.8359507883078191,0.4054896069037678,0.00011207306694599461,0.11207306694599461,0,0,0.0,0,1.9361767762552692e-07,2.168887974234336e-07,True,0.0,-0.011399112280423741,6.122728565688868e-09,6.858625988329092e-09,0.017351913819695773,1.1480201379276766e-06,0.015974873376780586,9.615289386276535e-07,0.6540979598492552,0.7407534639351403,0.7107530176046518
1000,4,polished,1020267959,0.8831336324978607,-0.1168663675021393,-3.6956390317704297,0.1763533293397703,0.19794025510425292,0.0037865217271534357,0.3432132182271235,-0.02537344749163606,-0.2544072036295999,0.005576781936674724,0.03847137301821615,0.13788195632155412,-0.007144697607551964,-0.2259351763302004,0.404881114679392,1.4091843536179205e-05,0.014091843536179205,0,0,0.0,500,2.2397661902512733e-07,1.9264703118099212e-07,True,0.0,-0.01153599345770864,7.082762587432042e-09,6.092034030014126e-09,0.01778547931324594,1.2910689832587743e-06,0.015857236013390386,1.1641103714138457e-06,0.6704002163871782,0.7499508244389393,0.7081312251070554
1000,5,baseline,1020268968,1.0030421850845448,0.0030421850845447906,0.09620233930953444,-0.08326238762977907,0.04019675643418299,-0.0001334083297451806,-0.1329205308902414,-0.12332573573421687,-1.236527104724235,-0.002632987883339304,-0.1728152781899461,0.08955289056016708,0.03700021000851604,1.1700493753146874,0.4098834488153614,6.832818335639201e-05,0.06832818335639201,0,0,0.0,0,3.1858679011118623e-09,7.031006105606018e-09,True,0.0,0.0002991953219495454,1.0074598891933565e-10,-2.2233993536265387e-10,0.028995249000872622,7.102500053678972e-07,0.02906216078573727,7.108243878686137e-07,0.9169834479952266,0.9575543230881423,0.9586585513568349
1000,5,polished,1020268968,1.0133543760033965,0.013354376003396506,0.42230244901029457,-0.0622117550956686,0.029189958953766512,-0.0005997586660128826,-0.1329205308902414,-0.09080195538342223,-0.9104269950234749,-0.0019673084333889914,-0.10876682226030729,0.04655506716463869,0.029987308287671717,0.9482819508668636,0.4095113860533444,2.3379589008110102e-05,0.023379589008110102,0,0,0.0,500,1.2255350449782188e-08,2.0690878579958526e-08,True,0.0,0.001312940269723044,3.875482094488071e-10,-6.543030310265929e-10,0.029559178298483896,6.409847224202309e-07,0.029939190867529428,6.467183943159615e-07,0.9361531882851056,0.9668212305603845,0.973016106978222
1000,6,baseline,1020269977,0.9579341848951611,-0.042065815104838866,-1.3302378736280551,0.19298694842658023,0.30838863221527657,0.004156582432332717,0.013113766474353259,-0.11955826622102904,-1.1987525223019673,0.006102783157134419,0.0055582406742476845,0.18742870775233256,-0.023703416248036704,-0.7495678367083866,0.3845225461966455,7.070546896464913e-05,0.07070546896464913,0,0,0.0,0,8.98635946821472e-08,2.2618978812663265e-09,True,1.3877787807814457e-17,-0.0040640153735332215,2.8417363792578008e-09,7.152749139510695e-11,0.06475804220424819,1.3447678443155535e-06,0.06414295670043235,1.3322734975631956e-06,2.0618184868967244,1.4310237949759437,1.4242114977450677
1000,6,polished,1020269977,0.9586384402028422,-0.04136155979715783,-1.3079673653627077,0.24978313019065973,0.3630605550033926,0.004059679570026953,0.013113766474353259,-0.11733710438275986,-1.1764820140366197,0.007898836124888531,0.061482144157548504,0.18830098603311118,-0.022495298605937252,-0.7113638024037225,0.3843031915613087,8.72726334750773e-05,0.0872726334750773,0,0,0.0,500,7.847464369100098e-08,1.0222815158687862e-07,True,-1.3877787807814457e-17,-0.0039968404064922095,2.4815861263372586e-09,-3.2327380000349293e-09,0.06430376129526288,1.177336845883841e-06,0.06365552368455568,1.1441614260828716e-06,2.0469883706868943,1.4259956094210455,1.41878976770341
1000,7,baseline,1020270986,1.0564622292234207,0.0564622292234207,1.785492461165295,-0.05492847147434595,0.10653966337492377,-0.0033542007424414155,-0.3361910426310406,-0.15811393410682828,-1.5853314313812745,-0.0017369907825052029,-0.004828609977149786,-0.050099861497196176,0.021526690392778127,0.6807337212644354,0.39495800267677,2.543552952727346e-05,0.02543552952727346,0,0,0.0,0,3.150459091218636e-08,1.6375360264624862e-07,True,2.7755575615628914e-17,0.005525223479979541,9.962626403435068e-10,-5.178343594203216e-09,0.03768263308090313,3.634443529149128e-07,0.04102797407801325,3.671746007592854e-07,1.2168327088353703,1.0916178304153057,1.1390427817640068
1000,7,polished,1020270986,1.0669852828778488,0.06698528287784877,2.118260636046806,-0.11628634731970315,0.012778402174109277,-0.004139639020047353,-0.3361910426310406,-0.12492511047376509,-1.2525632564997635,-0.003677297183116784,-0.22802123678631145,0.11173488946660835,0.009334323730957298,0.2951772340718582,0.3945229150156961,1.2614559522283741e-05,0.012614559522283741,0,0,0.0,500,3.413087434733385e-08,1.805710937498361e-07,True,-2.7755575615628914e-17,0.006549908496213438,1.0793130147058785e-09,-5.710159358372768e-09,0.03892897514067204,3.410501926633782e-07,0.044569808867025065,3.920353617349978e-07,1.2665153561846256,1.1095234491465127,1.1871904265877817
1000,8,baseline,1020271995,0.8848556647164268,-0.11514433528357315,-3.6411835916218105,0.03187607108222677,0.2952301020942554,0.00764032585568003,0.09216116448276239,-0.2709943568677086,-2.7171284687601682,0.0010080098747726502,0.021109797418269422,0.010766273663957299,-0.010809428804191272,-0.34182415226674656,0.39957901379461136,7.301249947244681e-06,0.007301249947244681,0,0,0.0,0,5.62699198048018e-07,1.0614832112767417e-06,True,0.0,-0.011242377605635717,1.7794111033819097e-08,3.3567046456642324e-08,0.0404486208532695,3.4879997369189704e-06,0.050967085635389396,3.2565183005290974e-06,1.3839131171648367,1.1309720160504195,1.2695356486081069
1000,8,polished,1020271995,0.89398859192116,-0.10601140807884002,-3.352375074907094,0.038222103491949176,0.27381518576222724,0.006596792533049567,0.09216116448276239,-0.2421898748033276,-2.4283199520454524,0.0012086890399723468,-0.06815355327247606,0.10637565676442513,-0.0023433413657308133,-0.0741029605099901,0.3993363685835155,1.2156995300438567e-06,0.0012156995300438567,0,0,0.0,500,5.101777336259761e-07,8.449684332557889e-07,True,2.7755575615628914e-17,-0.010364499325324544,1.6133236497607586e-08,2.6720248000322577e-08,0.038173522751104416,3.4214355419325427e-06,0.046701717087625966,3.1894213726151025e-06,1.2960002825822956,1.098705047798302,1.2152522233581944
1000,9,baseline,1020273004,0.9979979768925901,-0.0020020231074099337,-0.06330952947703312,-0.011938194646824822,-0.020745919555078998,0.00010582018936490523,0.0150161167340666,0.008701904718889271,0.0872497616460511,-0.0003775188623439587,-0.22368155108246088,0.21174335643563608,0.007628700415914068,0.2412406890136228,0.3951903417678844,2.746302435074899e-06,0.002746302435074899,0,0,0.0,0,3.3689298507137636e-09,8.768143826010704e-10,True,0.0,-0.0001963265877633861,1.0653491605586528e-10,-2.772730534213695e-11,0.03519632942649749,1.1277336550789204e-06,0.03517747019541011,1.1252857066604736e-06,1.1130373494386325,1.054990835340952,1.0547081498698319
1000,9,polished,1020273004,1.008008622143968,0.008008622143967914,0.25325486894599525,0.008760964804639879,-0.031105332941433222,-0.00040833772301383103,0.0150161167340666,0.04027463546908693,0.40381416006907944,0.0002770460328323412,-0.13674294818492544,0.14550391298956525,-0.004103003562827218,-0.12974836506319778,0.3947378770789897,1.1367208597734546e-06,0.0011367208597734546,0,0,0.0,500,1.3397715576849172e-08,2.0152789728403594e-09,True,0.0,0.0007858317226540861,4.236729666596005e-10,-6.372871674820146e-11,0.033894645238420174,1.1474899674185124e-06,0.03392441404498787,1.1600888739827127e-06,1.0723498500057635,1.0352984083673107,1.035752946743419
1000,10,baseline,1020274013,0.9775091177168883,-0.02249088228311169,-0.711224146013609,-0.10253422726781339,-0.11415758537712375,0.0009783377992688969,0.08157936598184914,0.01064502031004147,0.10673243557268482,-0.0032424169629163375,-0.3238242797311666,0.22129005246335345,0.008498195528773773,0.2687365387238411,0.383952245796918,1.2260948958620066e-05,0.012260948958620066,0,0,0.0,0,4.888677125709515e-08,8.407462224218921e-08,True,0.0,-0.0022122032088989266,1.5459354462407364e-09,-2.658672997035705e-09,0.02796715797301968,1.473217254594716e-06,0.027929251581056143,1.4526504280545894e-06,0.8883982034010258,0.9404250043277248,0.9397874671434827
1000,10,polished,1020274013,0.9849501156496288,-0.015049884350371245,-0.47591913069296693,-0.007303071836362274,-0.04213183644934157,0.0007154644524600684,0.08157936598184914,0.03411330016051922,0.3420374508933269,-0.0002309434091873328,0.0012109359423717833,-0.00851400777873396,1.3648260059250861e-05,0.00043159587885537357,0.3835476698838868,3.151975624948733e-09,3.151975624948733e-06,0,0,0.0,500,2.2583886980027783e-08,9.05332241213503e-08,True,-6.938893903907228e-18,-0.0014783838230821439,7.141652127670939e-10,-2.862911921419631e-09,0.030689367974719096,1.0057063608539445e-06,0.030662509061793883,9.956777988133536e-07,0.9722736594806756,0.9851309697250468,0.9846997888230774
